scene_id,gt_object_id,gt_category,class_id,gt_room_id,predicted_room_id,gt_x,gt_y,gt_z,observed_in_walk,assigned
00847-bCPU9suPUw9,72,pillow,337,3,1_4,1.7282376718978947,3.727400552892222,-1.6498374505926319,1,1
00847-bCPU9suPUw9,73,pillow,337,3,1_4,0.7942105379209558,3.679876477591041,-1.654847987168023,1,1
00847-bCPU9suPUw9,74,table,464,3,1_4,2.447570902159267,3.211477615750451,-1.9231105796350598,1,1
00847-bCPU9suPUw9,75,unknown,516,3,1_4,2.418738805612754,3.6133149560178968,-1.9911936391887,1,1
00847-bCPU9suPUw9,76,table,464,3,1_4,-0.17512226101187883,3.258234668416152,-1.9480820926581346,1,1
00847-bCPU9suPUw9,77,mirror,302,3,1_4,-0.21910687060240258,4.0882020125585585,-2.2454112595965605,1,1
00847-bCPU9suPUw9,78,chair,97,3,1_4,3.177494299432994,3.307520554819884,-1.5082500437810171,1,1
00847-bCPU9suPUw9,79,pillow,337,3,1_4,3.2431423478973294,3.498473268898425,-1.6380072210969474,1,1
00847-bCPU9suPUw9,80,light,282,3,1_4,3.360971724181782,4.07378181852328,-1.934991772852946,1,1
00847-bCPU9suPUw9,81,cabinet,64,3,1_4,-0.9278964414500778,3.82283674985577,0.7527517112206586,1,1
00847-bCPU9suPUw9,83,window shade,542,3,1_4,-0.4373167413050838,3.8941284114531585,1.1046696792563282,1,1
00847-bCPU9suPUw9,84,tv,510,3,1_4,1.7216135440592448,4.6551369343225035,0.8473841591906665,1,1
00847-bCPU9suPUw9,90,towel bar,494,4,1_0,2.673808536374399,4.140033921058415,2.9047511070738206,1,1
00847-bCPU9suPUw9,101,shelf,405,4,1_4,1.4006626674969787,4.583583713582807,1.3609312546819032,1,1
00847-bCPU9suPUw9,102,shelf,405,4,1_4,1.4911405927082335,4.271412163390803,1.306390277155914,1,1
00847-bCPU9suPUw9,103,shelf,405,4,1_4,1.4102618630455497,3.954911895609835,1.332709518554428,1,1
00847-bCPU9suPUw9,104,shelf,405,4,1_4,1.40911490272271,3.671542132803762,1.3672887892910848,1,1
00847-bCPU9suPUw9,105,laundry,278,4,1_4,1.4495703905038073,3.247212646491907,1.3638102820430804,1,1
00847-bCPU9suPUw9,107,cabinet,64,4,1_0,1.6251157615299057,3.3788278542463224,2.2260367945316686,1,1
00847-bCPU9suPUw9,108,mirror,302,4,1_4,1.2147943890228416,4.366671570208462,2.1156687626822235,1,1
00847-bCPU9suPUw9,109,light,282,4,1_4,1.273437337076949,4.8400871578324764,2.0729863021994963,1,1
00847-bCPU9suPUw9,110,faucet,181,4,1_4,1.3364327255476212,3.810049898458541,2.1247722160268117,1,1
00847-bCPU9suPUw9,111,sink,420,4,1_4,1.4665603511861232,3.7021975525267496,2.1382848256652007,1,1
00847-bCPU9suPUw9,112,curtain,133,4,1_0,1.9094354920141638,4.086455236656985,3.449227693024751,1,1
00847-bCPU9suPUw9,113,bathtub,32,4,1_0,1.9928014266974474,3.09441658257539,3.468302265090149,1,1
00847-bCPU9suPUw9,114,toilet brush,485,4,1_0,1.3968432064399294,3.027601632387524,3.387139763906894,1,1
00847-bCPU9suPUw9,115,toilet,484,4,1_0,1.5299798544246088,3.305284029161488,2.997993627706338,1,1
00847-bCPU9suPUw9,116,bin,42,4,1_0,1.5106313753725658,3.118864031217765,2.6810843132445026,1,1
00847-bCPU9suPUw9,117,toilet paper,487,4,1_4,1.2635427077219479,3.374225479606489,2.6381338680791204,1,1
00847-bCPU9suPUw9,118,handle,244,4,1_4,1.2090585231781006,3.4149701595306396,2.594998359680176,0,1
00847-bCPU9suPUw9,121,light,282,5,1_4,-0.13190626793776808,5.166195858335212,1.7345543426058299,1,1
00847-bCPU9suPUw9,128,shelf,405,5,1_4,-1.1102010272018905,4.937364192276308,1.7165041074651464,1,1
00847-bCPU9suPUw9,129,shelf,405,5,1_4,-1.1000834299579632,4.512826012272996,1.759381082410533,1,1
00847-bCPU9suPUw9,130,drawer,158,5,1_4,-0.8243908504484266,3.499918891051407,1.739922312364074,1,1
00847-bCPU9suPUw9,131,shelf,405,5,1_4,0.8491595268219007,4.904744838906742,1.6158475034751285,1,1
00847-bCPU9suPUw9,132,shelf,405,5,1_4,0.8305989209949418,4.514542697263451,1.6153030641697343,1,1
00847-bCPU9suPUw9,134,light,282,6,1_4,-0.17680495085440504,5.216534250952306,3.9779365539607796,1,1
00847-bCPU9suPUw9,142,bathtub,32,6,1_4,-0.9311050943795699,3.0268528422065843,3.393324733950735,1,1
00847-bCPU9suPUw9,145,decoration,139,6,1_4,0.6237867248359896,4.216228500554486,3.8051399009764633,1,1
00847-bCPU9suPUw9,146,mirror,302,6,1_4,0.6444720405082615,4.308420920338633,2.8544896951762877,1,1
00847-bCPU9suPUw9,147,light,282,6,1_4,0.6455283807369411,4.772663776091629,2.7954781720402053,1,1
00847-bCPU9suPUw9,148,faucet,181,6,1_4,0.6447337053711194,3.815282714560297,2.843553083417266,1,1
00847-bCPU9suPUw9,149,toilet,484,6,1_4,0.2902724125144794,3.304788111451007,3.7132190273612564,1,1
00847-bCPU9suPUw9,150,toilet paper,487,6,1_4,0.5558006618275536,3.3802109920541423,3.357619085925562,1,1
00847-bCPU9suPUw9,151,toilet paper,487,6,1_4,0.47483990560727096,3.1367231517973777,4.036191038616428,1,1
00847-bCPU9suPUw9,152,cabinet,64,6,1_4,0.32290420644089457,3.408392885692589,2.9234290468454596,1,1
00847-bCPU9suPUw9,153,sink,420,6,1_4,0.4990238319659055,3.6849631548945094,2.8462766222585203,1,1
00847-bCPU9suPUw9,154,faucet,181,6,,-0.9595550405279574,3.3442600227031583,2.8011795163651576,1,0
00847-bCPU9suPUw9,155,faucet,181,6,,-0.9637793364631756,3.934385041508655,2.7539295885762134,1,0
00847-bCPU9suPUw9,156,shower,412,6,,-1.0342867681658339,4.678634465740118,2.7713036873834445,1,0
00847-bCPU9suPUw9,157,shelf,405,6,,-1.270815194581772,4.257233969895011,2.799711165430239,1,0
00847-bCPU9suPUw9,158,towel bar,494,6,1_4,0.15716014941511675,4.183762388074564,4.172540287715806,1,1
00847-bCPU9suPUw9,159,curtain,133,6,1_4,-0.5040007718853338,3.9874532904555364,3.91488499669881,1,1
00847-bCPU9suPUw9,160,shower,412,6,1_4,-0.5445777988291806,4.931244364665122,3.218488747389362,1,1
00847-bCPU9suPUw9,163,light,282,7,1_2,4.172594906264206,5.212835434299279,1.6225004060006178,1,1
00847-bCPU9suPUw9,164,light,282,7,1_2,3.6827898592785435,5.1343051802889805,3.575609458484446,1,1
00847-bCPU9suPUw9,168,sensor,397,7,,4.218736668540184,4.885649743480568,1.1872469551779599,1,0
00847-bCPU9suPUw9,191,light,282,8,0_2,6.495060273992595,2.242893235787264,0.7465817114392141,1,1
00847-bCPU9suPUw9,195,sensor,397,8,0_2,1.636469784026434,1.4612316003518528,0.5478922952298322,1,1
00847-bCPU9suPUw9,199,table,464,8,0_2,6.437043312949083,0.014221678899866095,0.26296376729698456,1,1
00847-bCPU9suPUw9,200,plant,342,8,0_2,6.408148508252984,0.6572302902593639,0.2921656029045729,1,1
00847-bCPU9suPUw9,201,rug,383,8,0_2,8.037435271198959,0.0007342152337996005,1.8625868062582749,1,1
00847-bCPU9suPUw9,202,unknown,516,8,0_2,7.911127414787662,-0.0044395544283805915,-0.32116325358332826,1,1
00847-bCPU9suPUw9,203,cabinet,64,8,0_2,5.111166934959939,0.3004077275434983,2.8559413636655346,1,1
00847-bCPU9suPUw9,204,cabinet,64,8,0_2,6.5190567740105445,0.8554298053024529,3.921732900791526,1,1
00847-bCPU9suPUw9,205,cabinet,64,8,0_2,8.054869074842172,0.5016962281634556,2.8891479539627443,1,1
00847-bCPU9suPUw9,206,table,464,8,0_1,2.9230766357130187,0.4596152379958353,-1.986536235253325,1,1
00847-bCPU9suPUw9,207,sofa,431,8,0_2,5.591261185801812,0.5067009301125286,-0.9624452593241825,1,1
00847-bCPU9suPUw9,208,pillow,337,8,0_2,7.789225505806967,0.5822760656892946,-1.5128671765365356,1,1
00847-bCPU9suPUw9,209,pillow,337,8,0_2,7.340887935345237,0.7110982605946446,-1.7393105441642336,1,1
00847-bCPU9suPUw9,210,pillow,337,8,0_2,6.7505869091636,0.7460220069993557,-1.804496150745503,1,1
00847-bCPU9suPUw9,211,pillow,337,8,0_2,6.078908329706166,0.7714684356662247,-1.8317390031842384,1,1
00847-bCPU9suPUw9,212,pillow,337,8,0_2,5.459578718781902,0.7397829873770494,-1.7910732658569142,1,1
00847-bCPU9suPUw9,213,pillow,337,8,0_2,4.683698720277061,0.7668143699289774,-1.4090685297572132,1,1
00847-bCPU9suPUw9,214,pillow,337,8,0_2,4.686924663155569,0.7545433124943287,-0.8266229376047954,1,1
00847-bCPU9suPUw9,215,pillow,337,8,0_2,4.73273686250638,0.7430286092078582,-0.3049329599088383,1,1
00847-bCPU9suPUw9,216,chair,97,8,0_1,2.821806271217455,0.5334368345743287,0.18665502635858608,1,1
00847-bCPU9suPUw9,217,chair,97,8,0_1,2.901852141462913,0.6619883085355776,-1.2221035855876945,1,1
00847-bCPU9suPUw9,218,chair,97,8,0_1,3.536219811952593,0.6024788853951313,-0.7050142460269097,1,1
00847-bCPU9suPUw9,219,chair,97,8,0_1,3.057742591212626,0.5304775218017804,-0.3767635951079456,1,1
00847-bCPU9suPUw9,220,chair,97,8,0_1,2.254477106434491,0.5280581086615533,-0.34215169461317957,1,1
00847-bCPU9suPUw9,221,table,464,8,0_1,2.8838803114971,0.6718134619591335,-0.5089168522351998,1,1
00847-bCPU9suPUw9,225,curtain,133,8,0_2,8.259494017817037,2.1515328697387357,0.9182959552130892,1,1
00847-bCPU9suPUw9,230,rug,383,9,0_0,-0.30142488180930327,0.017513525683955068,2.5297726522014448,1,1
00847-bCPU9suPUw9,232,light,282,9,0_0,0.3996304769005231,2.2661124736552787,2.5865529274805725,1,1
00847-bCPU9suPUw9,238,cabinet,64,9,0_2,2.2669045360133704,0.7071418178629019,3.261840768771642,1,1
00847-bCPU9suPUw9,254,toilet,484,10,0_0,-0.9096054110036226,0.41900195833556697,3.7049389801718275,1,1
00847-bCPU9suPUw9,255,bin,42,10,,-0.9263679251141372,0.1991829278754986,3.4379336126074684,1,0
00847-bCPU9suPUw9,256,toilet brush,485,10,0_0,-0.048853230867466034,0.3306543260801614,4.090350640670791,1,1
00847-bCPU9suPUw9,257,shelf,405,10,0_0,-1.2137425100378874,1.4954806144466402,3.7473814313971316,1,1
00847-bCPU9suPUw9,258,towel bar,494,10,0_0,0.4525580406674246,1.4800251415548027,4.165170870280163,1,1
00847-bCPU9suPUw9,260,light,282,11,0_0,-0.0638594766468639,2.3679870428029255,0.008421740927329465,1,1
00847-bCPU9suPUw9,274,cabinet,64,11,0_0,-1.3242905762623103,0.38778377557398125,-0.5277419922952089,1,1
00847-bCPU9suPUw9,281,window shade,542,11,0_0,-1.6780635783424196,2.0613185175431403,-0.5439532780090766,1,1
00847-bCPU9suPUw9,282,refrigerator,374,11,,-0.6641444847801733,1.0039340625006474,-1.4234228855394522,1,0
00847-bCPU9suPUw9,283,table,464,11,0_0,-0.7807609942565837,0.6237737663146128,1.1871386942079696,1,1
00847-bCPU9suPUw9,284,chair,97,11,0_0,-0.6081225703199452,0.3097282698354201,1.7199782428038193,1,1
00847-bCPU9suPUw9,285,chair,97,11,0_0,-0.5979620751619592,0.29200033611469683,1.4112904984102277,1,1
00847-bCPU9suPUw9,286,chair,97,11,0_0,-0.6195940036930213,0.3333155091780273,1.1186728892930362,1,1
00847-bCPU9suPUw9,287,cabinet,64,11,0_0,0.9047153086808064,0.6425405463891013,-0.40708379607337397,1,1
00847-bCPU9suPUw9,288,washing machine,527,11,0_0,0.8456280817991327,0.46619060430328585,-0.13981036029454436,1,1
00847-bCPU9suPUw9,289,sink,420,11,0_0,1.246994486097371,0.7856654174692281,-0.7768096674486265,1,1
00847-bCPU9suPUw9,290,faucet,181,11,0_0,1.3658487630985952,1.095290823386252,-0.8056404303187976,1,1
00847-bCPU9suPUw9,291,artwork,13,11,,1.4730692888183947,1.2875914805201834,-0.8340833081313668,1,0
00847-bCPU9suPUw9,292,unknown,516,11,0_0,1.1510787027773213,0.9704677135785928,-1.3201488874241085,1,1
00847-bCPU9suPUw9,293,kitchen appliance,269,11,0_0,1.1676976642199564,0.9795023390122948,-1.749036218642367,1,1
00847-bCPU9suPUw9,294,kitchen appliance,269,11,0_0,1.0213799027005195,0.9843203098658106,-1.8620799615913355,1,1
00847-bCPU9suPUw9,295,unknown,516,11,,1.1905811827043742,1.0230911876737405,-2.0055206075242147,1,0
00847-bCPU9suPUw9,296,oven,315,11,0_0,0.4066203667097265,0.4739106560862298,-1.6232839678336892,1,1
00847-bCPU9suPUw9,297,oven,315,11,0_0,0.3866267842314859,0.9192223788604115,-1.9479894672266616,1,1
00847-bCPU9suPUw9,298,towel,493,11,0_0,-0.18819608310579555,0.92115290664067,-1.7619513464439898,1,1
00847-bCPU9suPUw9,299,paper towel,324,11,0_0,-0.15664545287420514,1.0648154703472064,-2.0188782279921957,1,1
00847-bCPU9suPUw9,300,cabinet,64,11,0_0,0.8313996354966211,1.7466641334375062,-0.9681157138240392,1,1
00847-bCPU9suPUw9,309,hanger,245,12,0_0,0.5242354869842529,-0.8750102519989014,2.962181806564331,0,1
00847-bCPU9suPUw9,314,toilet,484,12,,0.4786680042743683,-2.353862762451172,3.7630324363708496,0,0
00847-bCPU9suPUw9,315,mirror,302,12,0_0,-0.47494682515234565,-1.3745395486202492,4.0608679352962636,1,1
00847-bCPU9suPUw9,316,light,282,12,0_0,-0.2957899868488312,-0.6250110864639282,4.077886581420898,0,1
00847-bCPU9suPUw9,317,hanger,245,12,0_0,0.7646579494822252,-1.1796240380939378,4.087794860600126,1,1
00847-bCPU9suPUw9,318,cabinet,64,12,,-0.17947916569848155,-2.1243487684841798,3.8630572725826022,1,0
00847-bCPU9suPUw9,319,sink,420,12,,-0.32576799392700195,-1.8613672256469727,3.822094202041626,0,0
00847-bCPU9suPUw9,320,faucet,181,12,,-0.2857784926891327,-1.7554402351379395,4.029755115509033,0,0
00847-bCPU9suPUw9,321,toilet paper,487,12,,0.05185650289058685,-2.088697910308838,3.948204278945923,0,0
00847-bCPU9suPUw9,322,toilet brush,485,12,,0.6742305159568787,-2.556464195251465,4.022349834442139,0,0
00847-bCPU9suPUw9,323,unknown,516,12,,0.5307980179786682,-2.5850107669830322,4.040474891662598,0,0
00847-bCPU9suPUw9,326,shelf,405,12,0_0,-0.932592511177063,-0.8679831027984619,3.7890686988830566,0,1
00847-bCPU9suPUw9,327,shelf,405,12,0_0,-0.9113709926605225,-1.2960976362228394,3.8165812492370605,0,1
00847-bCPU9suPUw9,328,shelf,405,12,,-0.9186680316925049,-1.8350142240524292,3.7758777141571045,0,0
00847-bCPU9suPUw9,329,curtain,133,12,0_2,0.8451795172881026,-1.0667331765901042,3.7266782305887083,1,1
00847-bCPU9suPUw9,331,light,282,13,0_2,1.454235553741455,-0.4924014210700989,1.2450835704803467,0,1
00847-bCPU9suPUw9,343,cabinet,64,13,,1.086750504017736,-1.9094959283279476,2.4821613752638725,1,0
00847-bCPU9suPUw9,344,chair,97,13,,3.483382556896702,-1.838660164484986,1.794996179658007,1,0
00847-bCPU9suPUw9,349,rug,383,13,,1.0361836192386886,-2.676481627385248,1.2851327118899971,1,0
00847-bCPU9suPUw9,350,table,464,13,,0.0935330397974993,-2.1553380629660857,-0.008464107545382937,1,0
00847-bCPU9suPUw9,351,table,464,13,,1.9484155178070068,-2.414062738418579,-0.016750745475292206,0,0
00847-bCPU9suPUw9,352,drawer,158,13,,2.847523225778391,-1.656674281982254,0.23994349516002458,1,0
00847-bCPU9suPUw9,353,curtain,133,13,0_0,-0.397360611864547,-1.2956948117907854,0.5247158441686572,1,1
00847-bCPU9suPUw9,354,bed,33,13,,1.1326130143260944,-1.9185116580909458,0.8630144054020543,1,0
00847-bCPU9suPUw9,356,light,282,14,0_2,5.809687929641848,-0.40926557277602643,2.7629013565709037,1,1
00847-bCPU9suPUw9,357,light,282,14,0_2,7.0249770522261015,-0.40353667900066426,2.761202189459011,1,1
00847-bCPU9suPUw9,358,light,282,14,0_2,5.7585814715438435,-0.4256196530899215,-0.9737317528294033,1,1
00847-bCPU9suPUw9,359,light,282,14,0_2,6.980423821124764,-0.4223560577810689,-0.9953242695995166,1,1
00847-bCPU9suPUw9,367,clock,105,14,0_2,3.7948203916492216,-0.6052101973041389,0.12120626341865932,1,1
00847-bCPU9suPUw9,370,refrigerator,374,14,,4.19292365335345,-1.7659100932020126,0.2759760587303786,1,0
00847-bCPU9suPUw9,372,rug,383,14,,6.515416228987026,-2.6883870069620928,2.6668824439463483,1,0
00847-bCPU9suPUw9,373,chair,97,14,,5.241515584462421,-2.108310908459028,2.197585967074219,1,0
00847-bCPU9suPUw9,374,chair,97,14,,5.120660616240754,-2.065337481067617,3.2362291477175527,1,0
00847-bCPU9suPUw9,375,sofa,431,14,,7.824164497868486,-2.2527154021364355,2.6565780918993385,1,0
00847-bCPU9suPUw9,376,table,464,14,,6.455742595347103,-2.317939834971845,2.572716494377483,1,0
00847-bCPU9suPUw9,377,cabinet,64,14,,6.329021638084613,-2.1670678669578374,3.7451060365825923,1,0
00847-bCPU9suPUw9,378,box,53,14,,6.285400432982682,-2.1544807172104283,3.6429705387121167,1,0
00847-bCPU9suPUw9,379,box,53,14,,6.706420063135723,-2.1551694846675593,3.655568874056841,1,0
00847-bCPU9suPUw9,380,box,53,14,,6.662466048844384,-2.487245756908998,3.690369580084142,1,0
00847-bCPU9suPUw9,381,cabinet,64,14,,7.936837333489792,-2.1953191754295975,-0.56576117546799,1,0
00847-bCPU9suPUw9,382,rug,383,14,,8.051822195522956,-2.702189494679506,0.5495809473690544,1,0
00847-bCPU9suPUw9,384,artwork,13,14,0_2,8.217710925917014,-1.0505373005218692,-0.9208462080112437,1,1
00847-bCPU9suPUw9,385,curtain,133,14,0_2,8.289041753447888,-0.5612216370605947,1.0723884788536833,1,1
00847-bCPU9suPUw9,391,cabinet,64,14,0_2,4.498685418222432,-0.7597710760824731,-1.9047660804707267,1,1
00847-bCPU9suPUw9,392,cabinet,64,14,,5.0129758293723095,-2.1354735951276216,-1.6758872974844796,1,0
00847-bCPU9suPUw9,393,cabinet,64,14,,5.558022116378235,-1.7816494047514222,-2.0802668497541754,1,0
00847-bCPU9suPUw9,394,chair,97,14,,6.597662952970165,-2.2206668311799245,0.937392368802429,1,0
00847-bCPU9suPUw9,395,chair,97,14,,5.714575685746821,-2.20015939970669,0.03996227320573454,1,0
00847-bCPU9suPUw9,396,chair,97,14,,6.696653450587337,-2.2063209814827,-0.7374307266688115,1,0
00847-bCPU9suPUw9,397,chair,97,14,,7.129262299216528,-2.192601617813836,0.17143949720281068,1,0
00847-bCPU9suPUw9,398,table,464,14,,6.55091584250971,-2.113244212171089,0.0737111520854584,1,0
00847-bCPU9suPUw9,408,light,282,15,0_2,3.7571414931685996,1.1726889852941658,3.7606197728214132,1,1
00847-bCPU9suPUw9,423,plant,342,11,0_0,0.0,0.0,0.0,0,1
