scene_id,method,class_id,class_label,object_id,predicted_room_id,rank,score
00824-Dd4bFSTQ8gi,hovsg,8,amplifier,0_5_88,0_5,2,0.23576241699612366
00824-Dd4bFSTQ8gi,hovsg,8,amplifier,0_5_73,0_5,3,0.23235747177359442
00824-Dd4bFSTQ8gi,hovsg,8,amplifier,0_5_89,0_5,4,0.22867336882042494
00824-Dd4bFSTQ8gi,hovsg,8,amplifier,0_5_292,0_5,5,0.21364338414423256
00824-Dd4bFSTQ8gi,hovsg,9,appliance,0_5_89,0_5,1,0.300767293267795
00824-Dd4bFSTQ8gi,hovsg,9,appliance,0_5_11,0_5,2,0.29563336693109254
00824-Dd4bFSTQ8gi,hovsg,9,appliance,0_5_8,0_5,3,0.2949746122275983
00824-Dd4bFSTQ8gi,hovsg,9,appliance,0_5_73,0_5,4,0.2896624390406307
00824-Dd4bFSTQ8gi,hovsg,9,appliance,0_5_88,0_5,5,0.2890421302181533
00824-Dd4bFSTQ8gi,hovsg,10,apron,0_5_94,0_5,1,0.23002181149754514
00824-Dd4bFSTQ8gi,hovsg,10,apron,0_1_11,0_1,2,0.22994383133811722
00824-Dd4bFSTQ8gi,hovsg,10,apron,0_5_28,0_5,3,0.2279793820616522
00824-Dd4bFSTQ8gi,hovsg,10,apron,0_0_8,0_0,4,0.22700167794655146
00824-Dd4bFSTQ8gi,hovsg,10,apron,0_2_32,0_2,5,0.2186317895930881
00824-Dd4bFSTQ8gi,hovsg,11,aquarium,0_5_65,0_5,1,0.24380319326264271
00824-Dd4bFSTQ8gi,hovsg,11,aquarium,0_5_305,0_5,2,0.24218909076108652
00824-Dd4bFSTQ8gi,hovsg,11,aquarium,0_5_74,0_5,3,0.23387429341471827
00824-Dd4bFSTQ8gi,hovsg,11,aquarium,0_6_76,0_6,4,0.2332158980980638
00824-Dd4bFSTQ8gi,hovsg,11,aquarium,0_5_246,0_5,5,0.22920357619198262
00824-Dd4bFSTQ8gi,hovsg,12,arcade game,0_2_87,0_2,1,0.22465059501728543
00824-Dd4bFSTQ8gi,hovsg,12,arcade game,0_3_47,0_3,2,0.221797071525952
00824-Dd4bFSTQ8gi,hovsg,12,arcade game,0_3_30,0_3,3,0.2214617157757237
00824-Dd4bFSTQ8gi,hovsg,12,arcade game,0_5_358,0_5,4,0.21854886325100742
00824-Dd4bFSTQ8gi,hovsg,12,arcade game,0_1_102,0_1,5,0.21535678244847178
00824-Dd4bFSTQ8gi,hovsg,13,artwork,0_5_47,0_5,1,0.2812903598642459
00824-Dd4bFSTQ8gi,hovsg,13,artwork,0_5_330,0_5,2,0.2810038013092463
00824-Dd4bFSTQ8gi,hovsg,13,artwork,0_5_326,0_5,3,0.2754539811431851
00824-Dd4bFSTQ8gi,hovsg,13,artwork,0_1_49,0_1,4,0.2748713911070022
00824-Dd4bFSTQ8gi,hovsg,13,artwork,0_2_56,0_2,5,0.27109909536829024
00824-Dd4bFSTQ8gi,hovsg,14,ashtray,0_2_172,0_2,1,0.2883461437046705
00824-Dd4bFSTQ8gi,hovsg,14,ashtray,0_2_198,0_2,2,0.2715039639353198
00824-Dd4bFSTQ8gi,hovsg,14,ashtray,0_6_68,0_6,3,0.2687234374856591
00824-Dd4bFSTQ8gi,hovsg,14,ashtray,0_1_74,0_1,4,0.26336082109263576
00824-Dd4bFSTQ8gi,hovsg,14,ashtray,0_0_42,0_0,5,0.260728824778247
00824-Dd4bFSTQ8gi,hovsg,15,audio player,0_2_26,0_2,1,0.23118377208689167
00824-Dd4bFSTQ8gi,hovsg,15,audio player,0_3_47,0_3,2,0.2232125934576007
00824-Dd4bFSTQ8gi,hovsg,15,audio player,0_5_277,0_5,3,0.21683809982891072
00824-Dd4bFSTQ8gi,hovsg,15,audio player,0_5_423,0_5,4,0.21117820888075528
00824-Dd4bFSTQ8gi,hovsg,15,audio player,0_0_45,0_0,5,0.21019416095472468
00824-Dd4bFSTQ8gi,hovsg,16,axe,0_0_47,0_0,1,0.2739593475843788
00824-Dd4bFSTQ8gi,hovsg,16,axe,0_0_51,0_0,2,0.26305001547659823
00824-Dd4bFSTQ8gi,hovsg,16,axe,0_3_29,0_3,3,0.262375098428654
00824-Dd4bFSTQ8gi,hovsg,16,axe,0_1_29,0_1,4,0.26202685044154156
00824-Dd4bFSTQ8gi,hovsg,16,axe,0_0_71,0_0,5,0.262017609565644
00824-Dd4bFSTQ8gi,hovsg,17,baby changing table,0_2_161,0_2,1,0.26502956069782235
00824-Dd4bFSTQ8gi,hovsg,17,baby changing table,0_2_195,0_2,2,0.2641899283226281
00824-Dd4bFSTQ8gi,hovsg,17,baby changing table,0_2_198,0_2,3,0.2607669716951614
00824-Dd4bFSTQ8gi,hovsg,17,baby changing table,0_4_23,0_4,4,0.2590791771848648
00824-Dd4bFSTQ8gi,hovsg,17,baby changing table,0_2_91,0_2,5,0.25332657929896285
00824-Dd4bFSTQ8gi,hovsg,18,backrest,0_5_205,0_5,1,0.3071493627906674
00824-Dd4bFSTQ8gi,hovsg,18,backrest,0_5_215,0_5,2,0.30237732445001037
00824-Dd4bFSTQ8gi,hovsg,18,backrest,0_5_229,0_5,3,0.29883495958020967
00824-Dd4bFSTQ8gi,hovsg,18,backrest,0_5_266,0_5,4,0.29539490400231716
00824-Dd4bFSTQ8gi,hovsg,18,backrest,0_3_8,0_3,5,0.28724352045920226
00824-Dd4bFSTQ8gi,hovsg,19,backsplash,0_5_36,0_5,1,0.26731006705772337
00824-Dd4bFSTQ8gi,hovsg,19,backsplash,0_5_431,0_5,2,0.2653158469518578
00824-Dd4bFSTQ8gi,hovsg,19,backsplash,0_5_116,0_5,3,0.2646343020538413
00824-Dd4bFSTQ8gi,hovsg,19,backsplash,0_5_143,0_5,4,0.26342120908066147
00824-Dd4bFSTQ8gi,hovsg,19,backsplash,0_4_28,0_4,5,0.259178120726263
00824-Dd4bFSTQ8gi,hovsg,20,bag,0_1_35,0_1,1,0.2596169693008121
00824-Dd4bFSTQ8gi,hovsg,20,bag,0_5_177,0_5,2,0.25566461573300864
00824-Dd4bFSTQ8gi,hovsg,20,bag,0_5_173,0_5,3,0.2550841465014982
00824-Dd4bFSTQ8gi,hovsg,20,bag,0_5_393,0_5,4,0.2544304748070395
00824-Dd4bFSTQ8gi,hovsg,20,bag,0_3_37,0_3,5,0.252355250940679
00824-Dd4bFSTQ8gi,hovsg,21,ball,0_0_42,0_0,1,0.23047291278537313
00824-Dd4bFSTQ8gi,hovsg,21,ball,0_5_23,0_5,2,0.2272174982693536
00824-Dd4bFSTQ8gi,hovsg,21,ball,0_5_166,0_5,3,0.2231789547465835
00824-Dd4bFSTQ8gi,hovsg,21,ball,0_2_39,0_2,4,0.22316924407141245
00824-Dd4bFSTQ8gi,hovsg,21,ball,0_5_250,0_5,5,0.22303072867790635
00824-Dd4bFSTQ8gi,hovsg,22,ball pool,0_3_47,0_3,1,0.20306637562528052
00824-Dd4bFSTQ8gi,hovsg,22,ball pool,0_2_26,0_2,2,0.2015007443830568
00824-Dd4bFSTQ8gi,hovsg,22,ball pool,0_5_308,0_5,3,0.1980071642372822
00824-Dd4bFSTQ8gi,hovsg,22,ball pool,0_1_46,0_1,4,0.19128998257937924
00824-Dd4bFSTQ8gi,hovsg,22,ball pool,0_1_6,0_1,5,0.1889585969456778
00824-Dd4bFSTQ8gi,hovsg,23,bar,0_5_230,0_5,1,0.25013887007551333
00824-Dd4bFSTQ8gi,hovsg,23,bar,0_5_232,0_5,2,0.24340205473841775
00824-Dd4bFSTQ8gi,hovsg,23,bar,0_5_405,0_5,3,0.23175220887179993
00824-Dd4bFSTQ8gi,hovsg,23,bar,0_5_23,0_5,4,0.23036194540110688
00824-Dd4bFSTQ8gi,hovsg,23,bar,0_5_91,0_5,5,0.22069504131405565
00824-Dd4bFSTQ8gi,hovsg,24,barbecue,0_2_26,0_2,1,0.225301724932967
00824-Dd4bFSTQ8gi,hovsg,24,barbecue,0_3_47,0_3,2,0.22268260381634597
00824-Dd4bFSTQ8gi,hovsg,24,barbecue,0_5_277,0_5,3,0.21906370352410715
00824-Dd4bFSTQ8gi,hovsg,24,barbecue,0_3_3,0_3,4,0.2178353221057035
00824-Dd4bFSTQ8gi,hovsg,24,barbecue,0_3_35,0_3,5,0.2172744660222296
00824-Dd4bFSTQ8gi,hovsg,25,barrel,0_5_245,0_5,1,0.27835004063229357
00824-Dd4bFSTQ8gi,hovsg,25,barrel,0_5_128,0_5,2,0.2675782481876306
00824-Dd4bFSTQ8gi,hovsg,25,barrel,0_0_13,0_0,3,0.2658421361830839
00824-Dd4bFSTQ8gi,hovsg,25,barrel,0_2_4,0_2,4,0.2644148937881373
00824-Dd4bFSTQ8gi,hovsg,25,barrel,0_2_20,0_2,5,0.2635972767628143
00824-Dd4bFSTQ8gi,hovsg,26,base,0_2_172,0_2,1,0.2635494525640313
00824-Dd4bFSTQ8gi,hovsg,26,base,0_3_65,0_3,2,0.2630345382494602
00824-Dd4bFSTQ8gi,hovsg,26,base,0_2_97,0_2,3,0.2625840758016301
00824-Dd4bFSTQ8gi,hovsg,26,base,0_5_128,0_5,4,0.2618422001010908
00824-Dd4bFSTQ8gi,hovsg,26,base,0_3_3,0_3,5,0.2615035044653261
00824-Dd4bFSTQ8gi,hovsg,27,baseball bat,0_0_47,0_0,1,0.2673197849672078
00824-Dd4bFSTQ8gi,hovsg,27,baseball bat,0_5_378,0_5,2,0.25680371182955963
00824-Dd4bFSTQ8gi,hovsg,27,baseball bat,0_0_71,0_0,3,0.23980086124572764
00824-Dd4bFSTQ8gi,hovsg,27,baseball bat,0_2_145,0_2,4,0.2361223339779375
00824-Dd4bFSTQ8gi,hovsg,27,baseball bat,0_1_57,0_1,5,0.22396323085014824
00824-Dd4bFSTQ8gi,hovsg,28,basket,0_2_20,0_2,1,0.2693585027313047
00824-Dd4bFSTQ8gi,hovsg,28,basket,0_5_245,0_5,2,0.25462913073135274
00824-Dd4bFSTQ8gi,hovsg,28,basket,0_2_161,0_2,3,0.24847251235730797
00824-Dd4bFSTQ8gi,hovsg,28,basket,0_5_23,0_5,4,0.24435461970893468
00824-Dd4bFSTQ8gi,hovsg,28,basket,0_5_16,0_5,5,0.2437714289600954
00824-Dd4bFSTQ8gi,hovsg,29,basketball hoop,0_3_31,0_3,1,0.1968283864479336
00824-Dd4bFSTQ8gi,hovsg,30,basketballs,0_3_35,0_3,1,0.21107247679338284
00824-Dd4bFSTQ8gi,hovsg,30,basketballs,0_5_381,0_5,2,0.20327709063191093
00824-Dd4bFSTQ8gi,hovsg,30,basketballs,0_3_47,0_3,3,0.20311432733913476
00824-Dd4bFSTQ8gi,hovsg,30,basketballs,0_5_245,0_5,4,0.20046949542068482
00824-Dd4bFSTQ8gi,hovsg,30,basketballs,0_2_26,0_2,5,0.19750752201175972
00824-Dd4bFSTQ8gi,hovsg,31,bathroom accessory,0_2_24,0_2,1,0.3042583838702041
00824-Dd4bFSTQ8gi,hovsg,31,bathroom accessory,0_2_21,0_2,2,0.2995150242921238
00824-Dd4bFSTQ8gi,hovsg,31,bathroom accessory,0_2_22,0_2,3,0.2976021625663242
00824-Dd4bFSTQ8gi,hovsg,31,bathroom accessory,0_2_36,0_2,4,0.29708654718205296
00824-Dd4bFSTQ8gi,hovsg,31,bathroom accessory,0_2_16,0_2,5,0.2945701303510432
00824-Dd4bFSTQ8gi,hovsg,32,bathtub,0_4_142,0_4,1,0.28761042199685394
00824-Dd4bFSTQ8gi,hovsg,32,bathtub,0_4_71,0_4,2,0.28291520706420764
00824-Dd4bFSTQ8gi,hovsg,32,bathtub,0_2_24,0_2,3,0.28159261181212397
00824-Dd4bFSTQ8gi,hovsg,32,bathtub,0_4_54,0_4,4,0.27132021676852686
00824-Dd4bFSTQ8gi,hovsg,32,bathtub,0_4_52,0_4,5,0.26988062672111707
00824-Dd4bFSTQ8gi,hovsg,33,bed,0_1_56,0_1,1,0.30286700949156087
00824-Dd4bFSTQ8gi,hovsg,33,bed,0_1_40,0_1,2,0.3004192842506868
00824-Dd4bFSTQ8gi,hovsg,33,bed,0_1_30,0_1,3,0.30002677338497086
00824-Dd4bFSTQ8gi,hovsg,33,bed,0_1_43,0_1,4,0.29613895806738355
00824-Dd4bFSTQ8gi,hovsg,33,bed,0_2_193,0_2,5,0.29461494796389237
00824-Dd4bFSTQ8gi,hovsg,34,bed ladder,0_2_169,0_2,1,0.264015140655966
00824-Dd4bFSTQ8gi,hovsg,34,bed ladder,0_1_76,0_1,2,0.26286071773950936
00824-Dd4bFSTQ8gi,hovsg,34,bed ladder,0_1_56,0_1,3,0.26144647431517165
00824-Dd4bFSTQ8gi,hovsg,34,bed ladder,0_2_195,0_2,4,0.2602633856620854
00824-Dd4bFSTQ8gi,hovsg,34,bed ladder,0_2_42,0_2,5,0.2600572689691777
00824-Dd4bFSTQ8gi,hovsg,35,beer crate,0_5_76,0_5,1,0.2491695376228415
00824-Dd4bFSTQ8gi,hovsg,35,beer crate,0_5_16,0_5,2,0.22621906658966962
00824-Dd4bFSTQ8gi,hovsg,36,bell,0_6_79,0_6,1,0.25538729756727424
00824-Dd4bFSTQ8gi,hovsg,36,bell,0_2_172,0_2,2,0.2538536013092912
00824-Dd4bFSTQ8gi,hovsg,36,bell,0_2_6,0_2,3,0.25368447733840527
00824-Dd4bFSTQ8gi,hovsg,36,bell,0_5_134,0_5,4,0.25286749504240263
00824-Dd4bFSTQ8gi,hovsg,36,bell,0_0_42,0_0,5,0.25098073418896916
00824-Dd4bFSTQ8gi,hovsg,37,belt,0_3_3,0_3,1,0.2634003682239071
00824-Dd4bFSTQ8gi,hovsg,37,belt,0_5_245,0_5,2,0.2609117419854271
00824-Dd4bFSTQ8gi,hovsg,37,belt,0_2_195,0_2,3,0.25026397239417025
00824-Dd4bFSTQ8gi,hovsg,37,belt,0_2_24,0_2,4,0.24976544395667769
00824-Dd4bFSTQ8gi,hovsg,37,belt,0_3_65,0_3,5,0.24955733197846297
00824-Dd4bFSTQ8gi,hovsg,38,bench,0_3_3,0_3,1,0.2824785692412864
00824-Dd4bFSTQ8gi,hovsg,38,bench,0_5_158,0_5,2,0.27622061243796536
00824-Dd4bFSTQ8gi,hovsg,38,bench,0_3_25,0_3,3,0.2701191862225685
00824-Dd4bFSTQ8gi,hovsg,38,bench,0_5_396,0_5,4,0.2678641210779634
00824-Dd4bFSTQ8gi,hovsg,38,bench,0_3_65,0_3,5,0.26766352744664573
00824-Dd4bFSTQ8gi,hovsg,39,beverage dispenser,0_5_141,0_5,1,0.23213596724715244
00824-Dd4bFSTQ8gi,hovsg,40,bicycle,0_2_26,0_2,1,0.22825524294877197
00824-Dd4bFSTQ8gi,hovsg,40,bicycle,0_3_47,0_3,2,0.2107374911525869
00824-Dd4bFSTQ8gi,hovsg,40,bicycle,0_3_3,0_3,3,0.2098657191540685
00824-Dd4bFSTQ8gi,hovsg,40,bicycle,0_5_297,0_5,4,0.20864947821858776
00824-Dd4bFSTQ8gi,hovsg,40,bicycle,0_5_277,0_5,5,0.20704220409370927
00824-Dd4bFSTQ8gi,hovsg,41,bicycle helmet,0_5_160,0_5,1,0.2095018356571812
00824-Dd4bFSTQ8gi,hovsg,42,bin,0_5_76,0_5,1,0.278030016715354
00824-Dd4bFSTQ8gi,hovsg,42,bin,0_5_224,0_5,2,0.26667574715696324
00824-Dd4bFSTQ8gi,hovsg,42,bin,0_2_20,0_2,3,0.26234987363553697
00824-Dd4bFSTQ8gi,hovsg,42,bin,0_5_141,0_5,4,0.26032895749337526
00824-Dd4bFSTQ8gi,hovsg,42,bin,0_2_30,0_2,5,0.25984269273836946
00824-Dd4bFSTQ8gi,hovsg,43,birdhouse,0_5_400,0_5,1,0.2617969012286912
00824-Dd4bFSTQ8gi,hovsg,43,birdhouse,0_5_16,0_5,2,0.24866929376687855
00824-Dd4bFSTQ8gi,hovsg,43,birdhouse,0_5_84,0_5,3,0.2461201583056679
00824-Dd4bFSTQ8gi,hovsg,43,birdhouse,0_2_172,0_2,4,0.24072451621147764
00824-Dd4bFSTQ8gi,hovsg,43,birdhouse,0_5_94,0_5,5,0.23339083085468865
00824-Dd4bFSTQ8gi,hovsg,44,blanket,0_1_62,0_1,1,0.29423158299053254
00824-Dd4bFSTQ8gi,hovsg,44,blanket,0_1_30,0_1,2,0.28877687566934196
00824-Dd4bFSTQ8gi,hovsg,44,blanket,0_1_69,0_1,3,0.2856172227485674
00824-Dd4bFSTQ8gi,hovsg,44,blanket,0_1_61,0_1,4,0.28547810815084246
00824-Dd4bFSTQ8gi,hovsg,44,blanket,0_0_62,0_0,5,0.2851164569268646
00824-Dd4bFSTQ8gi,hovsg,45,board,0_3_65,0_3,1,0.25128578553904374
00824-Dd4bFSTQ8gi,hovsg,45,board,0_3_3,0_3,2,0.2500962217668826
00824-Dd4bFSTQ8gi,hovsg,45,board,0_3_25,0_3,3,0.2491168320860977
00824-Dd4bFSTQ8gi,hovsg,45,board,0_5_173,0_5,4,0.241285254506175
00824-Dd4bFSTQ8gi,hovsg,45,board,0_1_88,0_1,5,0.23972143028389584
00824-Dd4bFSTQ8gi,hovsg,46,board game,0_3_37,0_3,1,0.2269734324443305
00824-Dd4bFSTQ8gi,hovsg,46,board game,0_3_3,0_3,2,0.21759257659339842
00824-Dd4bFSTQ8gi,hovsg,46,board game,0_3_25,0_3,3,0.2155536166995834
00824-Dd4bFSTQ8gi,hovsg,46,board game,0_3_65,0_3,4,0.21544650168424148
00824-Dd4bFSTQ8gi,hovsg,46,board game,0_2_26,0_2,5,0.2102438391288028
00824-Dd4bFSTQ8gi,hovsg,47,board with keys,0_2_28,0_2,1,0.20313057599924186
00824-Dd4bFSTQ8gi,hovsg,47,board with keys,0_5_26,0_5,2,0.20247834633186734
00824-Dd4bFSTQ8gi,hovsg,47,board with keys,0_5_56,0_5,3,0.19925310664500298
00824-Dd4bFSTQ8gi,hovsg,47,board with keys,0_5_41,0_5,4,0.19766937419355707
00824-Dd4bFSTQ8gi,hovsg,47,board with keys,0_5_61,0_5,5,0.19726553065766605
00824-Dd4bFSTQ8gi,hovsg,48,book,0_2_164,0_2,1,0.29356245900968375
00824-Dd4bFSTQ8gi,hovsg,48,book,0_3_37,0_3,2,0.26904891061937763
00824-Dd4bFSTQ8gi,hovsg,48,book,0_5_28,0_5,3,0.2618670353781131
00824-Dd4bFSTQ8gi,hovsg,48,book,0_5_177,0_5,4,0.25603893511252174
00824-Dd4bFSTQ8gi,hovsg,48,book,0_2_198,0_2,5,0.2520351681881803
00824-Dd4bFSTQ8gi,hovsg,49,bottle,0_5_141,0_5,1,0.26958937788459236
00824-Dd4bFSTQ8gi,hovsg,49,bottle,0_5_72,0_5,2,0.2690826137407659
00824-Dd4bFSTQ8gi,hovsg,49,bottle,0_5_2,0_5,3,0.26829896446445434
00824-Dd4bFSTQ8gi,hovsg,49,bottle,0_5_245,0_5,4,0.2635427528166115
00824-Dd4bFSTQ8gi,hovsg,49,bottle,0_5_134,0_5,5,0.2634490781400688
00824-Dd4bFSTQ8gi,hovsg,50,bottle dispenser,0_5_141,0_5,1,0.23853379165827535
00824-Dd4bFSTQ8gi,hovsg,51,bottle opener,0_0_47,0_0,1,0.24882911762229495
00824-Dd4bFSTQ8gi,hovsg,51,bottle opener,0_4_27,0_4,2,0.24305571330215223
00824-Dd4bFSTQ8gi,hovsg,51,bottle opener,0_2_137,0_2,3,0.24258106032094448
00824-Dd4bFSTQ8gi,hovsg,51,bottle opener,0_2_148,0_2,4,0.23526577643818744
00824-Dd4bFSTQ8gi,hovsg,51,bottle opener,0_0_71,0_0,5,0.23198039772982743
00824-Dd4bFSTQ8gi,hovsg,52,bowl,0_5_260,0_5,1,0.2603860170532133
00824-Dd4bFSTQ8gi,hovsg,52,bowl,0_2_24,0_2,2,0.2592288548535825
00824-Dd4bFSTQ8gi,hovsg,52,bowl,0_5_289,0_5,3,0.2537556309618162
00824-Dd4bFSTQ8gi,hovsg,52,bowl,0_2_172,0_2,4,0.25326907460665726
00824-Dd4bFSTQ8gi,hovsg,52,bowl,0_5_166,0_5,5,0.25047257880405005
00824-Dd4bFSTQ8gi,hovsg,53,box,0_5_16,0_5,1,0.27743919472012424
00824-Dd4bFSTQ8gi,hovsg,53,box,0_2_198,0_2,2,0.2673795447358066
00824-Dd4bFSTQ8gi,hovsg,53,box,0_2_161,0_2,3,0.266678217353751
00824-Dd4bFSTQ8gi,hovsg,53,box,0_2_195,0_2,4,0.26434510740611605
00824-Dd4bFSTQ8gi,hovsg,53,box,0_0_55,0_0,5,0.2619310985949704
00824-Dd4bFSTQ8gi,hovsg,54,boxing ring,0_3_47,0_3,1,0.22960680427406482
00824-Dd4bFSTQ8gi,hovsg,54,boxing ring,0_3_30,0_3,2,0.2255404657406068
00824-Dd4bFSTQ8gi,hovsg,54,boxing ring,0_0_55,0_0,3,0.22455198886225047
00824-Dd4bFSTQ8gi,hovsg,54,boxing ring,0_3_35,0_3,4,0.2230612592267215
00824-Dd4bFSTQ8gi,hovsg,54,boxing ring,0_2_26,0_2,5,0.21930142986448953
00824-Dd4bFSTQ8gi,hovsg,55,bread,0_5_146,0_5,1,0.2697706927699255
00824-Dd4bFSTQ8gi,hovsg,55,bread,0_3_37,0_3,2,0.266568275522273
00824-Dd4bFSTQ8gi,hovsg,55,bread,0_3_3,0_3,3,0.26518319470508206
00824-Dd4bFSTQ8gi,hovsg,55,bread,0_3_28,0_3,4,0.25995973753198753
00824-Dd4bFSTQ8gi,hovsg,55,bread,0_5_23,0_5,5,0.25905159074066225
00824-Dd4bFSTQ8gi,hovsg,56,bread box,0_5_16,0_5,1,0.2669525318296102
00824-Dd4bFSTQ8gi,hovsg,56,bread box,0_5_224,0_5,2,0.26584930644236726
00824-Dd4bFSTQ8gi,hovsg,56,bread box,0_5_127,0_5,3,0.2656261943092517
00824-Dd4bFSTQ8gi,hovsg,56,bread box,0_5_94,0_5,4,0.2643288039510603
00824-Dd4bFSTQ8gi,hovsg,56,bread box,0_5_76,0_5,5,0.2623856914576203
00824-Dd4bFSTQ8gi,hovsg,57,bricks,0_6_106,0_6,1,0.28949853413319504
00824-Dd4bFSTQ8gi,hovsg,57,bricks,0_6_127,0_6,2,0.2881536671161017
00824-Dd4bFSTQ8gi,hovsg,57,bricks,0_6_139,0_6,3,0.28479735733595146
00824-Dd4bFSTQ8gi,hovsg,57,bricks,0_6_13,0_6,4,0.28250316719171964
00824-Dd4bFSTQ8gi,hovsg,57,bricks,0_6_2,0_6,5,0.2746548718239263
00824-Dd4bFSTQ8gi,hovsg,58,bridge,0_5_395,0_5,1,0.23171954881651766
00824-Dd4bFSTQ8gi,hovsg,58,bridge,0_5_158,0_5,2,0.22773822365759358
00824-Dd4bFSTQ8gi,hovsg,58,bridge,0_6_111,0_6,3,0.2118262793404111
00824-Dd4bFSTQ8gi,hovsg,58,bridge,0_6_45,0_6,4,0.20838138947511659
00824-Dd4bFSTQ8gi,hovsg,58,bridge,0_6_56,0_6,5,0.20459492489905085
00824-Dd4bFSTQ8gi,hovsg,59,broom,0_2_20,0_2,1,0.277012320272102
00824-Dd4bFSTQ8gi,hovsg,59,broom,0_5_378,0_5,2,0.26852548448052527
00824-Dd4bFSTQ8gi,hovsg,59,broom,0_5_128,0_5,3,0.2650152222314859
00824-Dd4bFSTQ8gi,hovsg,59,broom,0_5_218,0_5,4,0.2609678955670194
00824-Dd4bFSTQ8gi,hovsg,59,broom,0_3_3,0_3,5,0.2580881840684736
00824-Dd4bFSTQ8gi,hovsg,60,brush,0_5_128,0_5,1,0.28227517047817896
00824-Dd4bFSTQ8gi,hovsg,60,brush,0_2_20,0_2,2,0.27624016101701554
