scene_id,gt_object_id,gt_category,class_id,gt_room_id,predicted_room_id,gt_x,gt_y,gt_z,observed_in_walk,assigned
00824-Dd4bFSTQ8gi,189,cabinet,64,3,0_5,4.288450691534342,1.4316195451783325,-0.7778716997656374,1,1
00824-Dd4bFSTQ8gi,190,cabinet,64,3,0_5,3.548736573275863,2.0253062344123363,-0.21999195047780065,1,1
00824-Dd4bFSTQ8gi,191,cabinet,64,3,0_5,2.7547726717520353,2.0476189126066755,-0.23827326858938383,1,1
00824-Dd4bFSTQ8gi,192,cabinet,64,3,0_5,1.7337630043783565,2.0316831085597498,-0.312233794646282,1,1
00824-Dd4bFSTQ8gi,193,cabinet,64,3,,0.8736761147541072,1.8526184714391092,-2.822083801898411,1,0
00824-Dd4bFSTQ8gi,194,cabinet,64,3,,2.4566354075890566,1.7668847241340078,-2.7291110854373692,1,0
00824-Dd4bFSTQ8gi,195,cabinet,64,3,,4.478196154580449,1.6859606715279782,-2.676816431553763,1,0
00824-Dd4bFSTQ8gi,196,cabinet,64,3,,3.568230988210128,1.9618333003769528,-2.7744694609443368,1,0
00824-Dd4bFSTQ8gi,197,cabinet,64,3,,0.9324478550844778,0.560873562052181,-2.568364996168996,1,0
00824-Dd4bFSTQ8gi,198,decoration,139,3,,0.7652151206454115,1.0681808279287346,-2.911481331142299,1,0
00824-Dd4bFSTQ8gi,199,decoration,139,3,0_5,4.776078232920571,0.6059847959374881,0.20135103415419,1,1
00824-Dd4bFSTQ8gi,200,vase,519,3,0_5,1.7464710632440679,0.7300886284191396,3.183938130450925,1,1
00824-Dd4bFSTQ8gi,201,decoration,139,3,0_5,4.699471172357399,0.7120561310107731,3.128865921956627,1,1
00824-Dd4bFSTQ8gi,202,table,464,3,0_5,4.662603410123405,0.33757710969008353,3.2267834056884297,1,1
00824-Dd4bFSTQ8gi,203,vase,519,3,0_5,3.100967482187151,0.8150485131674092,1.8064307875629728,1,1
00824-Dd4bFSTQ8gi,204,tray,499,3,0_5,3.4360537823535187,0.5072021979516913,1.81158463612908,1,1
00824-Dd4bFSTQ8gi,205,decoration,139,3,0_5,0.17280280068150838,0.9250218350952149,2.0848547063239007,1,1
00824-Dd4bFSTQ8gi,206,decoration,139,3,0_5,0.20789898086702874,0.20958609454932484,1.8633106866609888,1,1
00824-Dd4bFSTQ8gi,207,decoration,139,3,0_5,0.05996732861916103,0.21997571068393226,2.474282348719999,1,1
00824-Dd4bFSTQ8gi,208,plant,342,3,0_5,0.24878142166743752,0.8964954748380531,1.7402174141934414,1,1
00824-Dd4bFSTQ8gi,209,vase,519,3,0_5,-0.8832864558072167,1.020087526128187,-1.5242036568202992,1,1
00824-Dd4bFSTQ8gi,210,plant,342,3,0_5,-1.977983014470295,2.1359863545293543,-1.3990089584226637,1,1
00824-Dd4bFSTQ8gi,211,shelf,405,3,0_5,-1.6878623906639796,1.965859751391444,-1.550326376876545,1,1
00824-Dd4bFSTQ8gi,218,bench,38,3,0_5,-1.258067258807632,0.33049855743934625,-1.2376785935686376,1,1
00824-Dd4bFSTQ8gi,219,pillow,337,3,0_5,-1.6984259262881394,0.7542164018969743,-0.8955978937288915,1,1
00824-Dd4bFSTQ8gi,220,pillow,337,3,0_5,-1.9605369089625737,0.7446832819304171,-1.2258943821910389,1,1
00824-Dd4bFSTQ8gi,221,pillow,337,3,0_5,-1.8948734343582887,0.7009838391957367,-1.9336378816207662,1,1
00824-Dd4bFSTQ8gi,222,pillow,337,3,0_5,-1.550890862669403,0.7085323594903651,-2.1757643790294017,1,1
00824-Dd4bFSTQ8gi,223,pillow,337,3,0_5,3.9142222563586473,0.7017266369954073,2.883776104136279,1,1
00824-Dd4bFSTQ8gi,224,pillow,337,3,0_5,3.535048906733417,0.7901583473977519,3.137043081764151,1,1
00824-Dd4bFSTQ8gi,225,pillow,337,3,0_5,3.1455367542107835,0.672633777882309,3.011424519870333,1,1
00824-Dd4bFSTQ8gi,226,pillow,337,3,0_5,2.878640412517767,0.8077687777959194,3.231736306920537,1,1
00824-Dd4bFSTQ8gi,227,pillow,337,3,0_5,2.5254603417031607,0.7077598034535352,2.852905474918282,1,1
00824-Dd4bFSTQ8gi,228,pillow,337,3,0_5,2.3356337786018697,0.8312597312654095,3.1921724054427383,1,1
00824-Dd4bFSTQ8gi,229,pillow,337,3,0_5,3.957136863939048,0.8522256017445132,3.2717806943919094,1,1
00824-Dd4bFSTQ8gi,230,bowl,52,3,,2.732997048045574,1.1669418020806974,0.035881677741348435,1,0
00824-Dd4bFSTQ8gi,231,oven,315,3,0_5,2.7507631098563032,0.9373395030632032,-0.5411432975493502,1,1
00824-Dd4bFSTQ8gi,232,microwave,301,3,0_5,3.521796110396769,1.7906261140567203,-0.5637869641837909,1,1
00824-Dd4bFSTQ8gi,233,oven,315,3,0_5,4.231193970139137,1.1285700908102492,-0.8892416712822935,1,1
00824-Dd4bFSTQ8gi,234,towel,493,3,0_5,4.24389483169521,0.8115710331100324,-0.9468920427688592,1,1
00824-Dd4bFSTQ8gi,235,extractor hood,178,3,0_5,2.72494348977593,1.655045827364807,-0.5127453221002031,1,1
00824-Dd4bFSTQ8gi,236,decoration,139,3,0_5,3.6144952613422445,1.0900027563399102,-0.43267933355230925,1,1
00824-Dd4bFSTQ8gi,237,decoration,139,3,,3.7254808147388245,1.2248393537175004,-0.0680540633642207,1,0
00824-Dd4bFSTQ8gi,238,decoration,139,3,,3.06053070748936,1.1366617518126683,-0.059633108543731356,1,0
00824-Dd4bFSTQ8gi,239,decoration,139,3,,2.305403899795535,1.1449008778347955,-0.12222489864816616,1,0
00824-Dd4bFSTQ8gi,240,countertop item,127,3,,4.701965369128345,1.006276458254048,-2.8326746278106514,1,0
00824-Dd4bFSTQ8gi,241,countertop item,127,3,,2.9787931643821253,1.0890316936979112,-2.8291722430706834,1,0
00824-Dd4bFSTQ8gi,242,dishwasher,148,3,0_5,4.348315876549589,0.5224301133242267,-2.381062668003388,1,1
00824-Dd4bFSTQ8gi,243,artwork,13,3,0_5,-1.877486991454451,1.3731668288879386,-1.9653948100644103,1,1
00824-Dd4bFSTQ8gi,244,table,464,3,0_5,-0.4513083843147008,0.11173871061526532,-1.4965765583010289,1,1
00824-Dd4bFSTQ8gi,245,light,282,3,0_5,2.2219293411500165,2.4364849654023653,0.26554920593001513,1,1
00824-Dd4bFSTQ8gi,246,light,282,3,0_5,3.465723905465713,2.451811951324847,0.32016352350820265,1,1
00824-Dd4bFSTQ8gi,247,light,282,3,0_5,-0.32819445871325126,2.4534982904928784,-1.0627107244866967,1,1
00824-Dd4bFSTQ8gi,248,light,282,3,0_5,-0.32296171526615436,2.4561621134916947,-2.0463042319160563,1,1
00824-Dd4bFSTQ8gi,249,light,282,3,0_5,0.9178282122497374,2.4516856028712173,-1.068550849275122,1,1
00824-Dd4bFSTQ8gi,250,light,282,3,0_5,0.9490269995793525,2.4578447827253473,-2.0700708185676655,1,1
00824-Dd4bFSTQ8gi,251,light,282,3,0_5,2.1439144838527793,2.461164097966355,-2.065624576645048,1,1
00824-Dd4bFSTQ8gi,252,light,282,3,0_5,2.158003687940454,2.45664460274386,-1.084036281035751,1,1
00824-Dd4bFSTQ8gi,253,light,282,3,0_5,3.345940019290979,2.459866420089257,-2.0701557131008808,1,1
00824-Dd4bFSTQ8gi,254,light,282,3,0_5,3.3906488960923347,2.4563403990852257,-1.078413024446561,1,1
00824-Dd4bFSTQ8gi,255,light,282,3,0_5,4.6484948400953465,2.4643280261658247,-1.1164968939925308,1,1
00824-Dd4bFSTQ8gi,256,smoke detector,427,3,0_5,-0.4773862838749097,2.4139941586879923,0.09325943485951214,1,1
00824-Dd4bFSTQ8gi,259,smoke detector,427,4,0_4,-0.7877342037734976,2.4133091069350985,4.144995621230428,1,1
00824-Dd4bFSTQ8gi,260,light,282,4,0_4,-0.5278357263437836,2.4121262038748625,4.153428496636309,1,1
00824-Dd4bFSTQ8gi,272,rug,383,5,0_1,3.2816591000806143,0.008197700154867055,5.210638360215044,1,1
00824-Dd4bFSTQ8gi,278,smoke detector,427,5,0_5,2.9157992278458162,2.395958428355178,4.130195826410574,1,1
00824-Dd4bFSTQ8gi,279,fan,180,5,0_1,3.3470875879410396,2.2444208893352835,5.670597850418618,1,1
00824-Dd4bFSTQ8gi,280,bed,33,5,0_1,3.5944972725798983,0.4783177149352631,6.282618452058223,1,1
00824-Dd4bFSTQ8gi,286,shelf,405,5,0_1,1.5297447686476762,1.1621503796605956,5.860318570276277,1,1
00824-Dd4bFSTQ8gi,287,light,282,5,0_1,2.4902923559813965,1.0324939703922187,7.3471888456505035,1,1
00824-Dd4bFSTQ8gi,288,table,464,5,0_1,2.402003605685857,0.5395365088176796,7.200369524058757,1,1
00824-Dd4bFSTQ8gi,289,book,48,5,0_1,2.3840773879042527,0.6053919338175526,7.199987443060252,1,1
00824-Dd4bFSTQ8gi,291,artwork,13,5,0_1,4.996102808744021,1.622419564671571,5.641397694772648,1,1
00824-Dd4bFSTQ8gi,294,pillow,337,5,0_1,4.079306725013187,0.7556837403165552,7.118972764445392,1,1
00824-Dd4bFSTQ8gi,295,pillow,337,5,0_1,3.263537713990144,0.7666773181128057,7.159211147786159,1,1
00824-Dd4bFSTQ8gi,296,pillow,337,5,0_1,3.614826961930286,0.7531538016189796,6.948305823442495,1,1
00824-Dd4bFSTQ8gi,297,pillow,337,5,0_1,3.744125915892693,0.6983740390251779,6.701296116472564,1,1
00824-Dd4bFSTQ8gi,305,fan,180,6,0_0,-0.3029941091809879,2.2767176771338473,6.118056429632195,1,1
00824-Dd4bFSTQ8gi,306,smoke detector,427,6,0_0,0.6189647402947821,2.4167620212563836,5.668231988840588,1,1
00824-Dd4bFSTQ8gi,311,bed,33,6,0_0,-0.5158113668652058,0.5098465695393088,6.144013702687162,1,1
00824-Dd4bFSTQ8gi,312,pillow,337,6,0_0,-1.3229838627648245,0.7901471478032737,6.642892761179657,1,1
00824-Dd4bFSTQ8gi,313,pillow,337,6,0_0,-1.3749721928155325,0.7587681955358562,5.864244232483588,1,1
00824-Dd4bFSTQ8gi,314,pillow,337,6,0_0,-1.1317278725263096,0.718521067291119,6.255495869231017,1,1
00824-Dd4bFSTQ8gi,315,pillow,337,6,0_0,-0.9326302789643826,0.66354710173675,6.237483289471046,1,1
00824-Dd4bFSTQ8gi,316,light,282,6,,-1.6012110928337142,0.9919793254911735,5.189455689146066,1,0
00824-Dd4bFSTQ8gi,317,table,464,6,0_2,-1.7791110276509943,0.2517751149559541,5.140149467291695,1,1
00824-Dd4bFSTQ8gi,318,decoration,139,6,0_0,-1.8100201139365626,1.5000857935223981,6.2599577195045,1,1
00824-Dd4bFSTQ8gi,322,shelf,405,6,0_0,1.8491622609121727,1.706681820858843,7.412043713557582,1,1
00824-Dd4bFSTQ8gi,329,smoke detector,427,7,0_2,-2.50796735757267,2.4286532350581287,4.139215216908238,1,1
00824-Dd4bFSTQ8gi,330,decoration,139,7,0_2,-2.861801159026754,1.6898529233383637,3.675430179333953,1,1
00824-Dd4bFSTQ8gi,334,artwork,13,7,0_2,-5.162800283034518,1.559797112672889,6.551968472438511,1,1
00824-Dd4bFSTQ8gi,335,bed,33,7,0_2,-3.674202907400042,0.5937532064834086,6.353954578022305,1,1
00824-Dd4bFSTQ8gi,336,fan,180,7,0_2,-3.4322575439077365,2.2265255708395935,5.532493175036546,1,1
00824-Dd4bFSTQ8gi,337,light,282,7,0_2,-2.636341752466826,1.2736027355004194,7.393309707537529,1,1
00824-Dd4bFSTQ8gi,338,cabinet,64,7,0_2,-2.5984618805352224,0.38517958503548455,7.336726598579543,1,1
00824-Dd4bFSTQ8gi,339,book,48,7,0_2,-2.3944045158208986,0.7853596356979935,7.316188455125173,1,1
00824-Dd4bFSTQ8gi,340,decoration,139,7,0_2,-2.8239111684388565,0.8144007078278874,7.262132415514449,1,1
00824-Dd4bFSTQ8gi,343,pillow,337,7,0_2,-3.310044663067315,0.897209495065375,7.2789206642205375,1,1
00824-Dd4bFSTQ8gi,344,pillow,337,7,0_2,-4.319429616028458,0.8852159077966781,7.245117374589381,1,1
00824-Dd4bFSTQ8gi,345,pillow,337,7,0_2,-3.3925258582127755,0.8165264412419715,7.026836688372993,1,1
00824-Dd4bFSTQ8gi,346,pillow,337,7,0_2,-4.125956918651395,0.823088862043863,7.0351157867327485,1,1
00824-Dd4bFSTQ8gi,347,pillow,337,7,0_2,-3.7760405189805706,0.9311768642571774,7.167476523296912,1,1
00824-Dd4bFSTQ8gi,349,toilet,484,8,0_2,-2.2291669086322736,0.4810789734755515,1.9742522623001597,1,1
00824-Dd4bFSTQ8gi,351,cabinet,64,8,0_4,-2.128172940892477,0.597000426915942,2.5312403139978774,1,1
00824-Dd4bFSTQ8gi,352,sink,420,8,0_2,-2.2755737444283204,0.8159044916813691,2.902915755898675,1,1
00824-Dd4bFSTQ8gi,362,air conditioner,1,8,0_4,-1.4585133895917262,2.412845604503913,2.5431510311442054,1,1
00824-Dd4bFSTQ8gi,363,bathtub,32,8,0_4,-0.6782324037751026,0.3313940352403618,2.43217556492468,1,1
00824-Dd4bFSTQ8gi,364,curtain,133,8,,-0.8140080762712333,1.1309015465334757,1.7082181794222306,1,0
00824-Dd4bFSTQ8gi,368,bin,42,8,0_2,-2.4052338237495694,0.20889662052541114,2.193002436149833,1,1
00824-Dd4bFSTQ8gi,369,mirror,302,8,0_4,-2.2543407762273486,1.5632992347940415,2.693264327146366,1,1
00824-Dd4bFSTQ8gi,379,towel bar,494,9,0_2,-4.052561900042771,1.0241495189089318,1.6051726395909336,1,1
00824-Dd4bFSTQ8gi,380,towel,493,9,0_2,-4.174294885943778,0.7272739011701795,1.6833446975145927,1,1
00824-Dd4bFSTQ8gi,381,toilet,484,9,0_2,-3.261925489618994,0.5079184072281864,1.9966367973334895,1,1
00824-Dd4bFSTQ8gi,382,toilet brush,485,9,0_2,-3.0550436243835737,0.19916335896753576,1.6308006155673658,1,1
00824-Dd4bFSTQ8gi,383,toilet paper,487,9,0_2,-3.6700569531574794,0.7084814314603551,1.625093943323371,1,1
00824-Dd4bFSTQ8gi,384,cabinet,64,9,0_2,-3.324895531922035,0.5599935476956583,2.6251615587182253,1,1
00824-Dd4bFSTQ8gi,385,sink,420,9,0_2,-3.134607316703757,0.831519371734894,2.9689979568743,1,1
00824-Dd4bFSTQ8gi,386,tissue,480,9,0_2,-3.207282066345215,0.972441554069519,3.441072940826416,0,1
00824-Dd4bFSTQ8gi,388,mirror,302,9,0_2,-2.468223516695923,1.5499836693912714,3.073883758957385,1,1
00824-Dd4bFSTQ8gi,391,wardrobe,526,9,0_2,-5.072957199968375,1.148800964589823,1.8345139278387692,1,1
