scene_id,method,class_id,class_label,object_id,predicted_room_id,rank,score,p_det,p_view,p_mem,p_sem_q
00829-QaLdnwvtxbs,belief,5,aisle frame,0_2_171,0_2,5,0.01584280051561616,0.9919897912793314,0.9250043589047252,0.9999222334540205,0.01726691482343859
00829-QaLdnwvtxbs,belief,6,alarm,0_0_25,0_0,1,0.04761812385279266,0.8010731935501099,0.9737998604221256,0.9989405298680443,0.06110696851682429
00829-QaLdnwvtxbs,belief,6,alarm,0_0_75,0_0,2,0.010824584765576337,0.9711026629510843,0.91942287731796,0.9967338657165301,0.012163304536718185
00829-QaLdnwvtxbs,belief,6,alarm,0_4_82,0_4,3,0.007280490152083787,0.9921106015443804,0.9635382904444146,0.9835741109117667,0.0077432710422811425
00829-QaLdnwvtxbs,belief,6,alarm,0_0_91,0_0,4,0.006732080119403774,0.9840268381742269,0.9554506060675896,0.9977198907046748,0.007176711063335412
00829-QaLdnwvtxbs,belief,6,alarm,0_2_80,0_2,5,0.006524752638995713,0.9724949253906023,0.9432373428086318,0.996184532950654,0.007140291256957805
00829-QaLdnwvtxbs,belief,7,album,0_2_149,0_2,1,0.24362184104897558,0.9855411365415297,0.9320978007653997,0.9932138805566623,0.26701594773780246
00829-QaLdnwvtxbs,belief,7,album,0_0_102,0_0,2,0.2382554119209717,0.9647081651508119,0.9196356892104713,0.9921487403781908,0.2706787845200346
00829-QaLdnwvtxbs,belief,7,album,0_0_29,0_0,3,0.1919405010959847,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.21188988768616018
00829-QaLdnwvtxbs,belief,7,album,0_1_36,0_1,4,0.1828851922597233,0.9277219270759537,0.9466394087122434,0.9941348609605608,0.20947434360138556
00829-QaLdnwvtxbs,belief,7,album,0_2_148,0_2,5,0.18245462223281567,0.958132565506669,0.9263296085426498,0.9919253150123011,0.20724532796556513
00829-QaLdnwvtxbs,belief,8,amplifier,0_0_29,0_0,1,0.005746984217740825,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.0063442985377134276
00829-QaLdnwvtxbs,belief,8,amplifier,0_2_71,0_2,2,0.0032075560055039327,0.9601071541173409,0.8761167328879654,0.9975666810619327,0.003822527620259691
00829-QaLdnwvtxbs,belief,8,amplifier,0_3_317,0_3,3,0.002987572362590486,0.9867826312307327,0.9518020503584972,0.9996536842683158,0.0031820040610039063
00829-QaLdnwvtxbs,belief,8,amplifier,0_3_311,0_3,4,0.00213871857562071,0.9098843015518259,0.9711732099300683,0.9997921007123599,0.002420812061330989
00829-QaLdnwvtxbs,belief,8,amplifier,0_2_61,0_2,5,0.0019413412162303375,0.9853296402427886,0.9425637664070419,0.9831661303264686,0.0021260950588198185
00829-QaLdnwvtxbs,belief,9,appliance,0_2_61,0_2,1,0.2718943296715959,0.9853296402427886,0.9425637664070419,0.9831661303264686,0.2977700086945041
00829-QaLdnwvtxbs,belief,9,appliance,0_3_145,0_3,2,0.1239907958276692,0.9842710214791858,0.9367794637484924,0.9975332017347288,0.13480624989931456
00829-QaLdnwvtxbs,belief,9,appliance,0_3_160,0_3,3,0.06148290245886418,0.9780740607453371,0.9179881968740915,0.9967716682331297,0.06869890858323986
00829-QaLdnwvtxbs,belief,9,appliance,0_2_122,0_2,4,0.04759858135565861,0.979159475560187,0.9519763765669658,0.9849674009758481,0.051843289428722954
00829-QaLdnwvtxbs,belief,9,appliance,0_3_223,0_3,5,0.04125937593865949,0.8971420836970126,0.8970568865704479,0.9967279883750552,0.05143571573061477
00829-QaLdnwvtxbs,belief,10,apron,0_1_13,0_1,1,0.0027613585298178396,0.952490770395311,0.9238164421163115,0.9763743075649506,0.0032141044926893643
00829-QaLdnwvtxbs,belief,10,apron,0_1_78,0_1,2,0.0018108649984376148,0.9349828690842372,0.926000425910207,0.9691360382987141,0.002158174171878881
00829-QaLdnwvtxbs,belief,10,apron,0_1_77,0_1,3,0.0018106667171438843,0.9764120237661057,0.9098239419454992,0.9710054280513156,0.002099067387167685
00829-QaLdnwvtxbs,belief,10,apron,0_2_61,0_2,4,0.0012729504450711472,0.9853296402427886,0.9425637664070419,0.9831661303264686,0.0013940947777555156
00829-QaLdnwvtxbs,belief,10,apron,0_2_92,0_2,5,0.0011186113133106483,0.9483009825821102,0.9283667601600114,0.9676517871722266,0.001313089478469336
00829-QaLdnwvtxbs,belief,11,aquarium,0_0_29,0_0,1,0.0017240690163553805,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.0019032605841538693
00829-QaLdnwvtxbs,belief,11,aquarium,0_1_18,0_1,2,0.0009837995391874831,0.9781672645982726,0.966372649486807,0.9991580039312856,0.001041632899737475
00829-QaLdnwvtxbs,belief,11,aquarium,0_1_22,0_1,3,0.0003967758376447753,0.9849128855890671,0.9134272445020042,0.9853780693376282,0.00044757986859293573
00829-QaLdnwvtxbs,belief,11,aquarium,0_4_97,0_4,4,0.0003746243194540026,0.9818021404441597,0.9427310769671773,0.9892209815654808,0.0004091578137851473
00829-QaLdnwvtxbs,belief,11,aquarium,0_4_1,0_4,5,0.00033477725017034833,0.8925236130006884,0.8637943796135312,0.9730540570878572,0.00044626094553534194
00829-QaLdnwvtxbs,belief,12,arcade game,0_0_29,0_0,1,0.0002746796322591624,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.0003032285322625286
00829-QaLdnwvtxbs,belief,12,arcade game,0_2_71,0_2,2,0.0001945561222444908,0.9601071541173409,0.8761167328879654,0.9975666810619327,0.00023185757308494644
00829-QaLdnwvtxbs,belief,12,arcade game,0_1_45,0_1,3,7.166152024956697e-05,0.8979178752806094,0.9212865160228453,0.998675842566233,8.674214159164951e-05
00829-QaLdnwvtxbs,belief,12,arcade game,0_4_97,0_4,4,5.299711906540427e-05,0.9818021404441597,0.9427310769671773,0.9892209815654808,5.7882481856265086e-05
00829-QaLdnwvtxbs,belief,12,arcade game,0_2_61,0_2,5,3.332607226921019e-05,0.9853296402427886,0.9425637664070419,0.9831661303264686,3.6497652751134496e-05
00829-QaLdnwvtxbs,belief,13,artwork,0_3_207,0_3,1,0.9043483680671862,0.9912213342158127,0.9330053033603352,0.9998216058020025,0.9780442147820455
00829-QaLdnwvtxbs,belief,13,artwork,0_4_59,0_4,2,0.8986072434813596,0.9911225599387101,0.9581380474605659,0.9911367464995408,0.9547307029565723
00829-QaLdnwvtxbs,belief,13,artwork,0_4_57,0_4,3,0.8898519089667549,0.9819072911239369,0.9488777496071273,0.9935299251960866,0.961293567054254
00829-QaLdnwvtxbs,belief,13,artwork,0_1_18,0_1,4,0.8861066165260152,0.9781672645982726,0.966372649486807,0.9991580039312856,0.938197028645548
00829-QaLdnwvtxbs,belief,13,artwork,0_4_48,0_4,5,0.8799132548945762,0.9797811795951166,0.9530440295111918,0.9853961195756232,0.9562841426583794
00829-QaLdnwvtxbs,belief,14,ashtray,0_3_101,0_3,1,0.036054029826240605,0.9791525103858175,0.975724896192237,0.6132452325871574,0.06153779134286544
00829-QaLdnwvtxbs,belief,14,ashtray,0_2_92,0_2,2,0.032361956814139614,0.9483009825821102,0.9283667601600114,0.9676517871722266,0.037988302540548996
00829-QaLdnwvtxbs,belief,14,ashtray,0_2_79,0_2,3,0.019945069672524858,0.9708657863340816,0.9319677390333537,0.991840751321489,0.022224578545279386
00829-QaLdnwvtxbs,belief,14,ashtray,0_0_29,0_0,4,0.018834360032538296,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.02079191420855746
00829-QaLdnwvtxbs,belief,14,ashtray,0_4_97,0_4,5,0.018367975366545712,0.9818021404441597,0.9427310769671773,0.9892209815654808,0.020061165958442387
00829-QaLdnwvtxbs,belief,15,audio player,0_0_29,0_0,1,0.00033969470143694957,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.0003750009597977688
00829-QaLdnwvtxbs,belief,15,audio player,0_3_83,0_3,2,6.260035741021302e-05,0.9828181131851393,0.9219149879587536,0.9601051810237284,7.196046683034105e-05
00829-QaLdnwvtxbs,belief,15,audio player,0_2_71,0_2,3,4.6594815554933504e-05,0.9601071541173409,0.8761167328879654,0.9975666810619327,5.552824926954212e-05
00829-QaLdnwvtxbs,belief,15,audio player,0_2_79,0_2,4,4.4504527554469395e-05,0.9708657863340816,0.9319677390333537,0.991840751321489,4.959092068840318e-05
00829-QaLdnwvtxbs,belief,15,audio player,0_2_61,0_2,5,4.281012609453343e-05,0.9853296402427886,0.9425637664070419,0.9831661303264686,4.688428638721164e-05
00829-QaLdnwvtxbs,belief,16,axe,0_2_61,0_2,1,0.15076040870235657,0.9853296402427886,0.9425637664070419,0.9831661303264686,0.16510799715576951
00829-QaLdnwvtxbs,belief,16,axe,0_1_20,0_1,2,0.1258042635994434,0.9429041976052321,0.9577240798783183,0.9584469845375457,0.14535142320233754
00829-QaLdnwvtxbs,belief,16,axe,0_3_177,0_3,3,0.0556274371194964,0.9766247625057128,0.9179685651540588,0.9893945082369284,0.06271392970120275
00829-QaLdnwvtxbs,belief,16,axe,0_4_97,0_4,4,0.05255448750661019,0.9818021404441597,0.9427310769671773,0.9892209815654808,0.057399047782437596
00829-QaLdnwvtxbs,belief,16,axe,0_2_122,0_2,5,0.04606377251452848,0.979159475560187,0.9519763765669658,0.9849674009758481,0.050171610636997516
00829-QaLdnwvtxbs,belief,17,baby changing table,0_2_158,0_2,1,0.05048081297552104,0.9637888079243048,0.9288763315469857,0.9994802560258006,0.056417306167895614
00829-QaLdnwvtxbs,belief,17,baby changing table,0_3_2,0_3,2,0.010337249075597622,0.96202025747023,0.9306575012087376,0.997128376461631,0.011579233339236005
00829-QaLdnwvtxbs,belief,17,baby changing table,0_3_222,0_3,3,0.008825985468328435,0.960038078952136,0.9443246401611358,0.997694333297128,0.009757890077216372
00829-QaLdnwvtxbs,belief,17,baby changing table,0_3_160,0_3,4,0.008637699807865178,0.9780740607453371,0.9179881968740915,0.9967716682331297,0.009651472616586694
00829-QaLdnwvtxbs,belief,17,baby changing table,0_3_50,0_3,5,0.006570789792295128,0.9662674765490072,0.8904106809000929,0.997129669089002,0.0076591083312226825
00829-QaLdnwvtxbs,belief,18,backrest,0_3_17,0_3,1,0.6580722925417213,0.9790611097877775,0.9196359163644019,0.996402770163139,0.7335216813667207
00829-QaLdnwvtxbs,belief,18,backrest,0_3_94,0_3,2,0.3731981180171237,0.9057604646488226,0.9294885230117531,0.9958992379815265,0.4451092841688981
00829-QaLdnwvtxbs,belief,18,backrest,0_3_12,0_3,3,0.28458904706753324,0.9874437028304933,0.9285179950028668,0.9974789272691887,0.3111800759074394
00829-QaLdnwvtxbs,belief,18,backrest,0_3_342,0_3,4,0.20911334129101553,0.969762212668559,0.9604775740539282,0.9881189215028591,0.227206127189129
00829-QaLdnwvtxbs,belief,18,backrest,0_3_78,0_3,5,0.16519240236530894,0.8606472224178199,0.8872451684772089,0.991448377036202,0.21819819234158105
00829-QaLdnwvtxbs,belief,19,backsplash,0_4_10,0_4,1,0.016065346868476337,0.967757764924951,0.9685885529234906,0.9978803835151067,0.017175351145761956
00829-QaLdnwvtxbs,belief,19,backsplash,0_4_81,0_4,2,0.009946520536124446,0.995218055397272,0.9115633860577628,0.9985237360186267,0.010980134784529734
00829-QaLdnwvtxbs,belief,19,backsplash,0_4_14,0_4,3,0.0033814156561996897,0.9700164331705746,0.9538730199390784,0.9997221182368458,0.0036555236805134003
00829-QaLdnwvtxbs,belief,19,backsplash,0_3_80,0_3,4,0.003081157736954751,0.820025683707661,0.9599865574056231,0.998578240679616,0.003919577239414456
00829-QaLdnwvtxbs,belief,19,backsplash,0_3_10,0_3,5,0.002608256653523338,0.9032601270990864,0.9716956350421966,0.9990711839732356,0.0029744782645641436
00829-QaLdnwvtxbs,belief,20,bag,0_2_92,0_2,1,0.13257481387839154,0.9483009825821102,0.9283667601600114,0.9676517871722266,0.15562384462081882
00829-QaLdnwvtxbs,belief,20,bag,0_2_79,0_2,2,0.07308667243443477,0.9708657863340816,0.9319677390333537,0.991840751321489,0.08143970007634362
00829-QaLdnwvtxbs,belief,20,bag,0_0_29,0_0,3,0.07124763863112936,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.07865278073805101
00829-QaLdnwvtxbs,belief,20,bag,0_2_61,0_2,4,0.05951201556705313,0.9853296402427886,0.9425637664070419,0.9831661303264686,0.06517566370079446
00829-QaLdnwvtxbs,belief,20,bag,0_1_43,0_1,5,0.056601685368713246,0.9263140429280267,0.9817682153820861,0.974780379492114,0.063849186465716
00829-QaLdnwvtxbs,belief,21,ball,0_4_82,0_4,1,0.023821061883663112,0.9921106015443804,0.9635382904444146,0.9835741109117667,0.025335236340833785
00829-QaLdnwvtxbs,belief,21,ball,0_3_73,0_3,2,0.011658556973091143,0.9854319304914134,0.941852970572902,0.5402934593739244,0.023249057251063902
00829-QaLdnwvtxbs,belief,21,ball,0_4_83,0_4,3,0.008583603078795432,0.9789907316329346,0.9578645280400937,0.9881564908472473,0.009263203996473554
00829-QaLdnwvtxbs,belief,21,ball,0_3_11,0_3,4,0.008125973687614285,0.8894486994548881,0.9071771840028413,0.8797349768554308,0.011447496757275773
00829-QaLdnwvtxbs,belief,21,ball,0_3_101,0_3,5,0.007519727917574166,0.9791525103858175,0.975724896192237,0.6132452325871574,0.012834832882120858
00829-QaLdnwvtxbs,belief,22,ball pool,0_3_101,0_3,1,6.563894947606308e-05,0.9791525103858175,0.975724896192237,0.6132452325871574,0.00011203396669636684
00829-QaLdnwvtxbs,belief,22,ball pool,0_3_73,0_3,2,2.5438926889677647e-05,0.9854319304914134,0.941852970572902,0.5402934593739244,5.072935432994096e-05
00829-QaLdnwvtxbs,belief,22,ball pool,0_0_29,0_0,3,1.154558924633858e-05,0.9745103120803833,0.9449438616336413,0.9837028875686332,1.274558310887101e-05
00829-QaLdnwvtxbs,belief,22,ball pool,0_3_11,0_3,4,1.0468126490684159e-05,0.8894486994548881,0.9071771840028413,0.8797349768554308,1.4747013547374864e-05
00829-QaLdnwvtxbs,belief,22,ball pool,0_4_82,0_4,5,5.538487401195962e-06,0.9921106015443804,0.9635382904444146,0.9835741109117667,5.890538715919422e-06
00829-QaLdnwvtxbs,belief,23,bar,0_1_43,0_1,1,0.13126969987858442,0.9263140429280267,0.9817682153820861,0.974780379492114,0.14807798549191598
00829-QaLdnwvtxbs,belief,23,bar,0_3_160,0_3,2,0.010756690934394393,0.9780740607453371,0.9179881968740915,0.9967716682331297,0.012019161386444686
00829-QaLdnwvtxbs,belief,23,bar,0_0_29,0_0,3,0.010049515105275788,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.011094014107488451
00829-QaLdnwvtxbs,belief,23,bar,0_3_223,0_3,4,0.009423414946988656,0.8971420836970126,0.8970568865704479,0.9967279883750552,0.01174763508652047
00829-QaLdnwvtxbs,belief,23,bar,0_3_177,0_3,5,0.00933554181360482,0.9766247625057128,0.9179685651540588,0.9893945082369284,0.010524815510795042
00829-QaLdnwvtxbs,belief,24,barbecue,0_1_43,0_1,1,0.0009386481673534039,0.9263140429280267,0.9817682153820861,0.974780379492114,0.0010588363486465657
00829-QaLdnwvtxbs,belief,24,barbecue,0_1_20,0_1,2,9.425441904588826e-05,0.9429041976052321,0.9577240798783183,0.9584469845375457,0.00010889944076179928
00829-QaLdnwvtxbs,belief,24,barbecue,0_0_29,0_0,3,6.1523125446683e-05,0.9745103120803833,0.9449438616336413,0.9837028875686332,6.791754771172635e-05
00829-QaLdnwvtxbs,belief,24,barbecue,0_2_61,0_2,4,4.141613377429621e-05,0.9853296402427886,0.9425637664070419,0.9831661303264686,4.535763040354891e-05
00829-QaLdnwvtxbs,belief,24,barbecue,0_4_97,0_4,5,3.3988980238015656e-05,0.9818021404441597,0.9427310769671773,0.9892209815654808,3.71221411018955e-05
00829-QaLdnwvtxbs,belief,25,barrel,0_2_79,0_2,1,0.21629191999136166,0.9708657863340816,0.9319677390333537,0.991840751321489,0.24101178103073437
00829-QaLdnwvtxbs,belief,25,barrel,0_1_43,0_1,2,0.08672453958497621,0.9263140429280267,0.9817682153820861,0.974780379492114,0.09782908871076246
00829-QaLdnwvtxbs,belief,25,barrel,0_1_42,0_1,3,0.060892145004553526,0.8610755614885667,0.9334460238814246,0.9458351438482929,0.08009683445285361
00829-QaLdnwvtxbs,belief,25,barrel,0_2_161,0_2,4,0.021311391683941427,0.9163165887196858,0.8836883189233198,0.9834626365607408,0.026761427939726898
00829-QaLdnwvtxbs,belief,25,barrel,0_3_83,0_3,5,0.018558533599598612,0.9828181131851393,0.9219149879587536,0.9601051810237284,0.02133343636941931
00829-QaLdnwvtxbs,belief,26,base,0_3_11,0_3,1,0.08633108852830673,0.8894486994548881,0.9071771840028413,0.8797349768554308,0.1216192537623178
00829-QaLdnwvtxbs,belief,26,base,0_0_102,0_0,2,0.08263980528264425,0.9647081651508119,0.9196356892104713,0.9921487403781908,0.09388597667740756
00829-QaLdnwvtxbs,belief,26,base,0_1_43,0_1,3,0.06984873086453636,0.9263140429280267,0.9817682153820861,0.974780379492114,0.07879243546038565
00829-QaLdnwvtxbs,belief,26,base,0_1_27,0_1,4,0.06979767789327572,0.9907016027154345,0.9234537652769075,0.9813864699294722,0.0777397046054577
00829-QaLdnwvtxbs,belief,26,base,0_0_29,0_0,5,0.052623049400811105,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.0580924399153524
00829-QaLdnwvtxbs,belief,27,baseball bat,0_2_163,0_2,1,0.004901437773988461,0.9649076473154472,0.9066912981805136,0.982615010991516,0.0057015758069947145
00829-QaLdnwvtxbs,belief,27,baseball bat,0_2_76,0_2,2,0.004604431371448187,0.9777445369518636,0.9242074922009753,0.9961299462102072,0.005115229517450801
00829-QaLdnwvtxbs,belief,27,baseball bat,0_1_20,0_1,3,0.0037706661772828045,0.9429041976052321,0.9577240798783183,0.9584469845375457,0.004356543090097608
00829-QaLdnwvtxbs,belief,27,baseball bat,0_3_177,0_3,4,0.0033757595139703744,0.9766247625057128,0.9179685651540588,0.9893945082369284,0.0038058043981520216
00829-QaLdnwvtxbs,belief,27,baseball bat,0_3_89,0_3,5,0.0033660219483679947,0.9609770616520811,0.9269835072588539,0.9464790079479019,0.003992279408800065
00829-QaLdnwvtxbs,belief,28,basket,0_2_79,0_2,1,0.027520238641126203,0.9708657863340816,0.9319677390333537,0.991840751321489,0.030665508584664478
00829-QaLdnwvtxbs,belief,28,basket,0_3_101,0_3,2,0.023025028137093784,0.9791525103858175,0.975724896192237,0.6132452325871574,0.03929961183237379
00829-QaLdnwvtxbs,belief,28,basket,0_1_43,0_1,3,0.02268570319528768,0.9263140429280267,0.9817682153820861,0.974780379492114,0.02559046932942486
00829-QaLdnwvtxbs,belief,28,basket,0_3_73,0_3,4,0.016076625122098807,0.9854319304914134,0.941852970572902,0.5402934593739244,0.03205940312598285
00829-QaLdnwvtxbs,belief,28,basket,0_3_11,0_3,5,0.00981763866407566,0.8894486994548881,0.9071771840028413,0.8797349768554308,0.013830636314071963
00829-QaLdnwvtxbs,belief,29,basketball hoop,0_1_43,0_1,1,0.00037203969821692217,0.9263140429280267,0.9817682153820861,0.974780379492114,0.00041967711578481205
00829-QaLdnwvtxbs,belief,29,basketball hoop,0_2_164,0_2,2,0.00035195835850209296,0.955928448287553,0.9241800773116434,0.9662683808354755,0.00041229828346035313
00829-QaLdnwvtxbs,belief,29,basketball hoop,0_2_71,0_2,3,0.0002794425220663496,0.9601071541173409,0.8761167328879654,0.9975666810619327,0.00033301889570774005
00829-QaLdnwvtxbs,belief,29,basketball hoop,0_0_54,0_0,4,9.259737223081421e-05,0.9408899384179684,0.9741373938527673,0.9946827710917204,0.00010156756192053259
00829-QaLdnwvtxbs,belief,29,basketball hoop,0_4_82,0_4,5,7.024637840438883e-05,0.9921106015443804,0.9635382904444146,0.9835741109117667,7.471155600260573e-05
00829-QaLdnwvtxbs,belief,30,basketballs,0_3_101,0_3,1,0.0003457452998998719,0.9791525103858175,0.975724896192237,0.6132452325871574,0.000590125492921446
00829-QaLdnwvtxbs,belief,30,basketballs,0_3_73,0_3,2,0.0001761566887093165,0.9854319304914134,0.941852970572902,0.5402934593739244,0.00035128506473086
00829-QaLdnwvtxbs,belief,30,basketballs,0_1_43,0_1,3,9.015285062548806e-05,0.9263140429280267,0.9817682153820861,0.974780379492114,0.00010169637410097998
00829-QaLdnwvtxbs,belief,30,basketballs,0_3_11,0_3,4,3.901728633441142e-05,0.8894486994548881,0.9071771840028413,0.8797349768554308,5.49657525314985e-05
00829-QaLdnwvtxbs,belief,30,basketballs,0_3_277,0_3,5,8.267008482109435e-06,0.9584286383279857,0.8930122431747622,0.7984749493913051,1.2096783065551328e-05
00829-QaLdnwvtxbs,belief,31,bathroom accessory,0_4_73,0_4,1,0.27799149174242693,0.9655121746007354,0.9259482860765686,0.9993744658405801,0.31114209280710875
00829-QaLdnwvtxbs,belief,31,bathroom accessory,0_4_13,0_4,2,0.2731330424115048,0.9562819616467346,0.915392639842113,0.9969242632919004,0.31298152068377605
00829-QaLdnwvtxbs,belief,31,bathroom accessory,0_4_98,0_4,3,0.23755084144140481,0.9558548692494703,0.8997037016569993,0.997644510067095,0.27687853725675643
00829-QaLdnwvtxbs,belief,31,bathroom accessory,0_2_94,0_2,4,0.16941534859424204,0.9484766418496883,0.9349615689607003,0.9978721796107609,0.19145091184282503
00829-QaLdnwvtxbs,belief,31,bathroom accessory,0_4_75,0_4,5,0.1549379576040505,0.9939785745921828,0.9680071151145875,0.993959559764655,0.1620069101326411
00829-QaLdnwvtxbs,belief,32,bathtub,0_2_26,0_2,1,0.5313479381099764,0.8366608654560687,0.9503333485795802,0.9997228588231085,0.6684577336477101
00829-QaLdnwvtxbs,belief,32,bathtub,0_2_146,0_2,2,0.44516354728130714,0.9691000240875874,0.9196353431744876,0.9988360752829414,0.5000818781142436
00829-QaLdnwvtxbs,belief,32,bathtub,0_4_98,0_4,3,0.328061427430035,0.9558548692494703,0.8997037016569993,0.997644510067095,0.38237359045346464
00829-QaLdnwvtxbs,belief,32,bathtub,0_2_137,0_2,4,0.08750113203252832,0.9809784377653766,0.9795393967234436,0.9886458723517383,0.09210676831383764
00829-QaLdnwvtxbs,belief,32,bathtub,0_2_94,0_2,5,0.019913539616377603,0.9484766418496883,0.9349615689607003,0.9978721796107609,0.02250365949253365
00829-QaLdnwvtxbs,belief,33,bed,0_0_10,0_0,1,0.8007712150792468,0.9620229497440205,0.9587102164071293,0.9997931736416924,0.8684113645191761
00829-QaLdnwvtxbs,belief,33,bed,0_0_55,0_0,2,0.6869622106184535,0.8764910417444566,0.9061822391896028,0.9998015639048675,0.8650794750955949
00829-QaLdnwvtxbs,belief,33,bed,0_0_11,0_0,3,0.6021148102280983,0.9870990333903548,0.9428583837742431,0.999519762288336,0.6472629237186579
00829-QaLdnwvtxbs,belief,33,bed,0_0_53,0_0,4,0.5803224245088984,0.8967390975938434,0.9799045051973353,0.979623210401554,0.6741560349044582
