scene_id,object_id,predicted_class_id,class_label,predicted_room_id,object_x,object_y,object_z,p_obj,p_det,p_view,p_mem,p_sem_bar,p_sem,p_coh
00829-QaLdnwvtxbs,0_0_20,248,headboard,0_0,6.59348424790279,1.1489182480551947,0.14819940150542638,0.016865447055933052,0.86858648688033,0.9269410144682739,0.99972252536691,0.020953337709886402,0.9663925707871832,0.020953337709886402
00829-QaLdnwvtxbs,0_0_21,545,wood,0_0,6.5099804145612605,1.1723338238403718,1.6768252174447555,0.0019177820395471657,0.9143228871071781,0.9488101997950833,0.9960265922869888,0.0022194705036456654,0.5428704252591565,0.0022194705036456654
00829-QaLdnwvtxbs,0_0_22,545,wood,0_0,6.403256837953485,0.0709507122629527,-1.1808394888433136,0.21567289886631416,0.9607429411262274,0.9646034928528409,0.9985138059602161,0.2330695133063376,0.7412555251345802,0.2330695133063376
00829-QaLdnwvtxbs,0_0_23,545,wood,0_0,6.433602593815431,0.1659423392190446,1.5873436135032248,0.4316127530873319,0.9288184638534274,0.8873351878353805,0.9993503914118206,0.5240321562264183,0.8214829541745591,0.5240321562264183
00829-QaLdnwvtxbs,0_0_24,182,fire extinguisher,0_0,6.041028736973912,0.7668484375135507,-2.1093791843869276,0.8863572815339906,0.9540354907512665,0.9491802163805971,0.9999277145804252,0.9788744712215225,0.9788744712215225,
00829-QaLdnwvtxbs,0_0_25,397,sensor,0_0,6.027704290774268,1.5205927735992504,-2.10924144345386,0.7198817540479134,0.8010731935501099,0.9737998604221256,0.9989405298680443,0.9238035462386707,0.9238035462386707,
00829-QaLdnwvtxbs,0_0_26,134,cushion,0_0,5.236303408709384,0.7200934191802573,2.5144380099413715,0.5983239169454944,0.8610395643363021,0.9298257877609396,0.9998779708485873,0.7474199209805411,0.9913305202948557,0.7474199209805411
00829-QaLdnwvtxbs,0_0_27,545,wood,0_0,6.107225312318339,0.5410053965369875,-1.207353186186364,0.5451210681821833,0.9800538420649704,0.9382876673235386,0.9992042429256676,0.5932705003116463,0.9654466323624339,0.5932705003116463
00829-QaLdnwvtxbs,0_0_28,82,cardboard,0_0,6.667299663272288,0.8156180505053691,1.6678241117924542,0.02055328540624709,0.9787286353647393,0.9402441012993836,0.9987228291252087,0.022363169898114463,0.5014688902374989,0.022363169898114463
00829-QaLdnwvtxbs,0_0_29,333,phone,0_0,6.484636149693066,0.6851663776959114,-1.099145654839403,0.25886031007019145,0.9745103120803833,0.9449438616336413,0.9837028875686332,0.2857650246507817,0.6538993825182041,0.2857650246507817
00829-QaLdnwvtxbs,0_0_3,545,wood,0_0,3.2696981351103562,-0.0011214563660464974,-2.2759782005510347,0.5522970625255159,0.8370336097500003,0.9577214778396423,0.9988193997580085,0.6897689500249211,0.6897689500249211,0.8701556153090996
00829-QaLdnwvtxbs,0_0_30,93,ceiling chassis,0_0,6.437052992053605,2.521710420366823,1.160140967926716,0.005814055319253841,0.979391534979755,0.9420017589148175,0.9446387371032863,0.006671221324580468,0.523004702038876,0.006671221324580468
00829-QaLdnwvtxbs,0_0_31,82,cardboard,0_0,5.348944453685881,2.295740901469908,-1.2560354483916205,0.08991965868283971,0.9844801866798892,0.9387890303192361,0.9976317198138243,0.09752353032750126,0.6172333036462798,0.09752353032750126
00829-QaLdnwvtxbs,0_0_32,316,overhang,0_0,6.437539253554988,2.5211550488084375,-0.8458227953823722,0.4919334776854898,0.9949106973830635,0.8973991163111548,0.9798330992486709,0.5623213004365923,0.5623213004365923,0.9521776743420558
00829-QaLdnwvtxbs,0_0_33,82,cardboard,0_0,6.659113647712426,2.4863056440767157,-1.0205899896873087,0.4731103296133739,0.9725284960199304,0.9401862358812394,0.9967869503933406,0.5190914339616608,0.5190914339616608,0.5233353595321371
00829-QaLdnwvtxbs,0_0_34,82,cardboard,0_0,4.988045366984341,0.106291185126268,-0.5771760549054394,0.09522646151373439,0.9612707408690694,0.9388840210295921,0.9844560060496962,0.10717750989236323,0.5353585878175844,0.10717750989236323
00829-QaLdnwvtxbs,0_0_35,545,wood,0_0,5.03714702672168,0.2553894767101463,-0.6766973614447152,0.15604035398458171,0.9682283273765021,0.9523646014179328,0.9908101003000919,0.1707911931169884,0.5935105010967766,0.1707911931169884
00829-QaLdnwvtxbs,0_0_36,143,desk door,0_0,2.623562855863685,0.37309719372718503,-0.673436997767534,2.960674429656315e-05,0.9381080896059916,0.9272402404372044,0.9992875766067203,3.40608132168744e-05,0.7754999080567916,3.40608132168744e-05
00829-QaLdnwvtxbs,0_0_37,82,cardboard,0_0,4.487671575568174,0.0015412501231647907,-0.6111115955857149,0.1749527600537815,0.9866669672185724,0.9542467537657586,0.9982253919962245,0.18614908489834003,0.7795403068774592,0.18614908489834003
00829-QaLdnwvtxbs,0_0_38,545,wood,0_0,6.482131499212093,0.0054308167427096895,-0.6344913534394706,0.46914102580014333,0.9812196333687028,0.9489402033822547,0.9945117799612258,0.5066270864678233,0.6469017226688389,0.5066270864678233
00829-QaLdnwvtxbs,0_0_39,545,wood,0_0,6.036589968417552,0.05792752550976973,-1.8706412375332053,0.7826268030773619,0.9862670194018971,0.9546730462447263,0.9981003121448528,0.8327820471571785,0.8904016965309128,0.8327820471571785
00829-QaLdnwvtxbs,0_0_4,82,cardboard,0_0,4.17201760106417,0.0009286924162985171,-0.4875854802917925,0.12551769863955342,0.9628088693380985,0.9126527247010969,0.9984785666730762,0.14306077852486762,0.74178023494915,0.14306077852486762
00829-QaLdnwvtxbs,0_0_40,82,cardboard,0_0,6.356900381105889,0.6164564272423108,-1.3078268869266958,0.1651471875562345,0.9394640227998061,0.9253321125615244,0.9996672622525626,0.190036894583307,0.9611670485931427,0.190036894583307
00829-QaLdnwvtxbs,0_0_41,82,cardboard,0_0,6.652712303444618,1.2827389133688638,-1.2390243813576232,0.2554332461900484,0.9740891563366233,0.9193260969297246,0.9971433836617523,0.2860562976389984,0.6285884526457397,0.2860562976389984
00829-QaLdnwvtxbs,0_0_42,480,tissue,0_0,6.538121312173993,1.1694632724912968,-1.248776615170188,0.2282910445403088,0.9088749441007773,0.9159458384752543,0.9953918737319781,0.27549952827334495,0.6258293644920914,0.27549952827334495
00829-QaLdnwvtxbs,0_0_43,326,partial,0_0,6.098187464508352,1.2629265742641607,-1.6180097830874922,0.5396274015247345,0.9787457755318395,0.9696851116119922,0.9956560921175549,0.5710629847139502,0.9054904647356424,0.5710629847139502
00829-QaLdnwvtxbs,0_0_44,316,overhang,0_0,6.153045025431416,2.500039008205317,-1.008554912055729,0.6825413415344243,0.9759516825253258,0.9373071671626458,0.9837026244798995,0.7584987626371974,0.7584987626371974,0.9254323471409415
00829-QaLdnwvtxbs,0_0_45,82,cardboard,0_0,6.0519312313619915,1.9227677754000494,-2.0228549791074872,0.6010833274533426,0.9192200150897122,0.9569546469240678,0.9995554901828028,0.6836234397381443,0.7732142339339887,0.6836234397381443
00829-QaLdnwvtxbs,0_0_46,82,cardboard,0_0,5.927064765332469,2.527970395874523,-1.8496889655577249,0.16788448981419218,0.9875865883855216,0.920670194906075,0.997892195709944,0.18503235731017262,0.7648216577598954,0.18503235731017262
00829-QaLdnwvtxbs,0_0_47,545,wood,0_0,5.676554106081779,-0.0053105072816045425,-0.7877812575310427,0.4919346258765799,0.98634826811221,0.9364270662441418,0.9961423355511034,0.5346649936736416,0.5346649936736416,0.8106959719666559
00829-QaLdnwvtxbs,0_0_48,33,bed,0_0,5.360026934478793,0.24259084228464775,-0.684311926135989,0.44021343616814596,0.7133266356256274,0.9922616393383615,0.9824163024986671,0.6330719778671142,0.6330719778671142,0.8704288236007741
00829-QaLdnwvtxbs,0_0_49,180,fan,0_0,6.073590823037425,2.0538378319096497,2.9410477635231227,0.020387636903396598,0.9619258290783972,0.9942194117019197,0.9971866403067285,0.021377977432768966,0.7309277457157086,0.021377977432768966
00829-QaLdnwvtxbs,0_0_5,326,partial,0_0,2.1005673789926274,1.5785554976022407,-1.2975608377118861,0.2738343610423503,0.9611534106242547,0.9408677508004466,0.9986288121554092,0.30322329076859234,0.5297327858907225,0.30322329076859234
00829-QaLdnwvtxbs,0_0_50,42,bin,0_0,2.8794048746083205,0.19686314931830864,0.7687286387328397,0.6810675959222979,0.9365806639274217,0.9260460164832961,0.994398786133444,0.7896813421048425,0.7896813421048425,
00829-QaLdnwvtxbs,0_0_51,326,partial,0_0,6.231640960363614,1.854358534883665,2.068319845399276,0.6255061176813521,0.9787713755893724,0.9128053858136157,0.9971407318464378,0.7021269627964952,0.7021269627964952,0.904866706477783
00829-QaLdnwvtxbs,0_0_52,82,cardboard,0_0,4.05867977912371,0.06460119538894472,2.1982123063282666,0.007754301086062414,0.933646003405253,0.8912960839978241,0.9935658633738268,0.009378680847645407,0.544647265145369,0.009378680847645407
00829-QaLdnwvtxbs,0_0_53,33,bed,0_0,5.903747682280685,0.2902124681319683,-0.687313231957127,0.5803222980474367,0.8967390975938434,0.9799045051973353,0.979623210401554,0.6741558879951643,0.6741558879951643,0.9687835919675392
00829-QaLdnwvtxbs,0_0_54,316,overhang,0_0,6.437682183371259,2.49741233106516,2.1213259152102,0.23093757371959084,0.9408899384179684,0.9741373938527673,0.9946827710917204,0.25330920039582483,0.5046180557668863,0.25330920039582483
00829-QaLdnwvtxbs,0_0_55,33,bed,0_0,4.571608714405089,0.6482655516528718,0.8741683028729625,0.6869610153000191,0.8764910417444566,0.9061822391896028,0.9998015639048675,0.8650779698520344,0.8650779698520344,0.9998669662304618
00829-QaLdnwvtxbs,0_0_56,326,partial,0_0,6.055860965902966,1.0076738245319965,3.038491480098431,0.5168451716237358,0.9856581647718591,0.9157302020312819,0.9950200479570681,0.5754860100689567,0.5790685162432323,0.5754860100689567
00829-QaLdnwvtxbs,0_0_57,133,curtain,0_0,5.969313650886103,0.8186483118210771,3.7417796501537377,0.8884377284525735,0.9631559325002187,0.981002690995608,0.9612288054740553,0.9782129623398,0.9782129623398,0.9998427334858435
00829-QaLdnwvtxbs,0_0_58,195,foam,0_0,2.7130195298980824,0.755499083187668,1.9426721297355176,0.6304883794621315,0.9649869281119808,0.9213868086549035,0.9984822145632192,0.7101880044280269,0.7101880044280269,0.9087944654519639
00829-QaLdnwvtxbs,0_0_59,326,partial,0_0,5.827049443088911,1.3019953439548027,3.361823091541256,0.008864465954838911,0.9424504320981879,0.9285281736489194,0.9570163791350695,0.010584725557582508,0.589898857478855,0.010584725557582508
00829-QaLdnwvtxbs,0_0_6,326,partial,0_0,2.1288613955183893,1.8407637145704108,-1.2964679132946155,0.16263282374680296,0.9839660307842087,0.9038159673807904,0.999230615258524,0.18301317503551479,0.5435710239760656,0.18301317503551479
00829-QaLdnwvtxbs,0_0_60,82,cardboard,0_0,6.659821406845522,1.0901344718649761,2.02194713939737,0.016439079893116493,0.9038926859696705,0.9210387314250308,0.9987484530767239,0.019770908251956352,0.6101773005787485,0.019770908251956352
00829-QaLdnwvtxbs,0_0_61,316,overhang,0_0,5.709403879272434,2.513042529896895,3.647192446450693,0.610169086067041,0.9729683849564118,0.9570400328180405,0.979879381705441,0.6687268296147537,0.6687268296147537,0.796223422033482
00829-QaLdnwvtxbs,0_0_62,82,cardboard,0_0,4.432370223340467,0.004360611097380782,3.6000054036599307,0.4437901112470825,0.9222733030887269,0.9936474474166547,0.9897499882562415,0.4892830342553621,0.8675595370285015,0.4892830342553621
00829-QaLdnwvtxbs,0_0_63,133,curtain,0_0,4.792712420113806,0.6705802008057253,3.783247695747355,0.8805856452005011,0.9711092287439038,0.9262732191836244,0.9845965664217593,0.9942740289926001,0.9942740289926001,0.9999809740260693
00829-QaLdnwvtxbs,0_0_64,545,wood,0_0,6.670102300898918,0.6975437744076445,1.8086346321717663,0.0009337934631577468,0.9786507627666804,0.9742683185846432,0.9991691763107378,0.0009801791999879284,0.5421359201271397,0.0009801791999879284
00829-QaLdnwvtxbs,0_0_65,82,cardboard,0_0,2.859313031871707,0.5613665633452204,2.1750383219022167,0.5669763770239967,0.8328108377754688,0.9647428151841682,0.9985544487548216,0.7067003273163928,0.7067003273163928,0.8822811040920219
00829-QaLdnwvtxbs,0_0_66,82,cardboard,0_0,3.053639087189732,1.5394951281946687,2.6986133965494257,0.5603101893765626,0.8352559726489218,0.9897066951238345,0.9983609096326165,0.6789141403829624,0.6789141403829624,0.8285768526974698
00829-QaLdnwvtxbs,0_0_67,82,cardboard,0_0,3.070490211212235,0.08041965164151649,2.929288624519248,0.7027745782890129,0.9399674251246851,0.9281838788024771,0.9975165998569404,0.8075121904512815,0.8075121904512815,0.8283819969091484
00829-QaLdnwvtxbs,0_0_68,133,curtain,0_0,4.459362054088516,0.21817794265956816,3.780853895902466,0.8892177919310578,0.9696135945799291,0.9407044704147756,0.9782443698652156,0.9965724632557278,0.9965724632557278,0.9999871298837805
00829-QaLdnwvtxbs,0_0_69,133,curtain,0_0,3.2241048666850913,2.4720616560661917,3.707518591035073,0.019589299720752046,0.9638736814778553,0.9467052957579433,0.9651310752217565,0.022243221330401238,0.8512998475085992,0.022243221330401238
00829-QaLdnwvtxbs,0_0_7,82,cardboard,0_0,4.484995560142644,2.531026212273168,1.124367540276879,0.09815900487694182,0.9633551650100705,0.9731402393028854,0.9952039606721613,0.10520979878633642,0.5772635249151412,0.10520979878633642
00829-QaLdnwvtxbs,0_0_70,133,curtain,0_0,3.3512358861714224,2.4155716210640072,3.793128985299364,0.9372189184545029,0.9927698945176071,0.9570393989159512,0.996763174833138,0.9896249729343012,0.9896249729343012,0.9999762327161557
00829-QaLdnwvtxbs,0_0_71,82,cardboard,0_0,2.6047280759972735,1.6490094328131513,2.183354289105939,0.5219206772549796,0.9484983013387311,0.9519601981512213,0.9988313595504624,0.5787046681294807,0.5787046681294807,0.8219469395405521
00829-QaLdnwvtxbs,0_0_72,82,cardboard,0_0,3.055143890626386,0.7365973890157843,2.4387125749427137,0.6638837220286415,0.9962011719902868,0.9213497794959775,0.9989406466648346,0.7240703281324234,0.7240703281324234,0.8242106786650782
00829-QaLdnwvtxbs,0_0_73,545,wood,0_0,2.8771618912208345,0.43602709963248976,0.6590806257029757,0.01626042033813719,0.9875799663607643,0.9250866427774824,0.9948536887899507,0.017890310238154072,0.7205643284034131,0.017890310238154072
00829-QaLdnwvtxbs,0_0_74,545,wood,0_0,2.7959222053408994,0.10676392259343381,0.18916823987305056,0.23313374836734901,0.890328534668134,0.9024747092260952,0.9990535053032438,0.29042303911209605,0.7404318626774704,0.29042303911209605
00829-QaLdnwvtxbs,0_0_75,87,cat,0_0,6.072287124565552,0.6833028607591203,-1.6512207609313172,0.4555457404822553,0.9711026629510843,0.91942287731796,0.9967338657165301,0.511884907540418,0.511884907540418,0.7614468922938832
00829-QaLdnwvtxbs,0_0_76,82,cardboard,0_0,6.048716138594463,0.07858956908370067,2.1849795419172127,0.4343979179210551,0.7799452029120846,0.9922954367173042,0.9952755441806148,0.5639483324405,0.6987603192845886,0.5639483324405
00829-QaLdnwvtxbs,0_0_77,195,foam,0_0,4.303719219843715,0.27714543109790774,0.8812832603983737,0.06481575791843225,0.9548168082128237,0.8912423107460249,0.9643078978214618,0.07898580133554614,0.9039870702124112,0.07898580133554614
00829-QaLdnwvtxbs,0_0_78,431,sofa,0_0,5.056215889694411,0.2120477274001535,2.179834057805831,0.835370455071419,0.9536089213948301,0.907637778740539,0.999030279658381,0.966090007506729,0.966090007506729,0.9825533290033649
00829-QaLdnwvtxbs,0_0_79,133,curtain,0_0,4.961198984033324,0.9697246730566125,3.7462908103412027,0.8060901010637813,0.8808105357572542,0.9321374240249107,0.9909952126635286,0.9907169334284097,0.9907169334284097,0.9999804802265686
00829-QaLdnwvtxbs,0_0_8,248,headboard,0_0,6.672804201212061,1.700280564636998,0.3173954719718506,0.5101409115483874,0.9743997101939311,0.9694171068951211,0.999028394182088,0.5405856295740221,0.5405856295740221,0.9999667056517376
00829-QaLdnwvtxbs,0_0_80,133,curtain,0_0,5.803141362524458,0.9338717306039193,3.7803717488978794,0.8594055293417079,0.9851212627838342,0.9092615097327241,0.9792848177646551,0.9797395092743516,0.9797395092743516,0.9999251448111186
00829-QaLdnwvtxbs,0_0_81,82,cardboard,0_0,3.0524997294374496,0.8813048529104136,2.8423325445104823,0.5423483591042917,0.8055606554855,0.9733969325438696,0.9986548032776245,0.692587605830292,0.692587605830292,0.8471099675823988
00829-QaLdnwvtxbs,0_0_82,82,cardboard,0_0,3.9146471070971898,0.011356633292464087,3.49640411986153,0.46589283747496174,0.9629818680179191,0.9292902084112089,0.9923759730566026,0.5246145385198379,0.8000533098753754,0.5246145385198379
00829-QaLdnwvtxbs,0_0_83,82,cardboard,0_0,2.7378299823635395,0.8483963966667132,3.7035984480006263,0.42504537295861466,0.978057612933467,0.9414887342891158,0.8981877143251216,0.5139118322068776,0.5139118322068776,0.5471980287100976
00829-QaLdnwvtxbs,0_0_84,133,curtain,0_0,2.9174882562188547,1.090159370728556,3.694157083744884,0.9008622125852491,0.9764934632037771,0.9383012733937007,0.9951782859492456,0.9879747216792262,0.9879747216792262,0.999971611656709
00829-QaLdnwvtxbs,0_0_85,133,curtain,0_0,3.4101564568839833,1.1022969383831442,3.7438251781752974,0.900830374679287,0.9725106470869855,0.9384607414084736,0.9957083447965511,0.9912892589929232,0.9912892589929232,0.9999924291350383
00829-QaLdnwvtxbs,0_0_86,133,curtain,0_0,2.791659085171109,1.0089528451748369,3.6897090091952705,0.7868988742468885,0.9225028342895565,0.8869164107631767,0.9891741001618316,0.9722899292865668,0.9722899292865668,0.9873072031710532
00829-QaLdnwvtxbs,0_0_87,133,curtain,0_0,3.281389151889278,1.1490858490274307,3.763856380767926,0.8706093252704297,0.9594279715559123,0.9211200779932491,0.9948267042368775,0.9902554819638446,0.9902554819638446,0.9999927306993379
00829-QaLdnwvtxbs,0_0_88,195,foam,0_0,4.833618418191643,0.5557403412363879,3.0702660442146246,0.08339547713193748,0.9259068029673249,0.9427654079358601,0.9826918636212066,0.09721968812103744,0.7096818879326239,0.09721968812103744
00829-QaLdnwvtxbs,0_0_89,133,curtain,0_0,3.436143467088453,1.2390506158285917,3.7514888422538655,0.8349770466766033,0.9486533514462823,0.89138497962695,0.9960923029660229,0.9912931285342218,0.9912931285342218,0.9999910814972695
00829-QaLdnwvtxbs,0_0_9,248,headboard,0_0,6.634475686479399,1.790882261042848,0.3150479476787101,0.6549580301413215,0.9652768627915536,0.9642957187192854,0.9989395269373892,0.7043883072006368,0.7043883072006368,0.999980187510875
00829-QaLdnwvtxbs,0_0_90,351,pole,0_0,5.981437200406974,0.19535690465518282,3.4120392333165195,0.6856970663629214,0.9330309557315117,0.8720743076128528,0.9973005303875905,0.844999976252913,0.844999976252913,
00829-QaLdnwvtxbs,0_0_91,326,partial,0_0,6.303329223077371,1.1862814697255617,-1.6833034956380066,0.5253300843432422,0.9840268381742269,0.9554506060675896,0.9977198907046748,0.5600263456969929,0.5600263456969929,0.7709087691212647
00829-QaLdnwvtxbs,0_0_92,195,foam,0_0,5.441868797868367,0.3145711106902673,1.1839228792954113,0.02251493505227047,0.9652624207451039,0.9149014588919566,0.949195532752104,0.026859337358400175,0.751915948740269,0.026859337358400175
00829-QaLdnwvtxbs,0_0_93,545,wood,0_0,6.098650666552099,0.5411378931284448,1.5910805078692842,0.30044871844795434,0.9023368383870741,0.9265157162221913,0.9989826956439248,0.3597418070498444,0.5385789209769807,0.3597418070498444
00829-QaLdnwvtxbs,0_0_94,326,partial,0_0,6.089272319222759,1.026759566285703,2.1033158618801058,0.5815927037605482,0.9823037058603018,0.9109566781751397,0.9982424825589749,0.6510875557342315,0.6510875557342315,0.8054475548585429
00829-QaLdnwvtxbs,0_0_95,189,floor stand,0_0,6.051191165786822,0.07758790242642223,3.371446576251739,0.3783326584149079,0.6515540605830769,0.8815192841430087,0.9877028660350318,0.6669069525510685,0.6669069525510685,
00829-QaLdnwvtxbs,0_0_96,326,partial,0_0,6.073919094810542,0.9706021362453848,3.364903333506455,0.4653642535685104,0.9727348732674168,0.9464089698602887,0.9969490871851917,0.5070452359999706,0.5070452359999706,0.5965483552974981
00829-QaLdnwvtxbs,0_0_97,431,sofa,0_0,4.659098197434247,0.8050786123923821,2.897674691500791,0.6004600324840872,0.9488363265586522,0.9580793307339368,0.9910822629655714,0.6664715684043072,0.6664715684043072,0.9465547483764968
00829-QaLdnwvtxbs,0_0_98,82,cardboard,0_0,4.662627655925629,0.006034230630112705,3.135151908324294,0.4522639987077729,0.8912019108228452,0.9112920185938937,0.9569192811730876,0.5819464688263147,0.6396110586020773,0.5819464688263147
00829-QaLdnwvtxbs,0_0_99,82,cardboard,0_0,3.074688790487905,0.08998006792546605,2.3523728779707596,0.6030879249027341,0.9215993381581553,0.919537094641418,0.9985116324970271,0.7127153239298273,0.7127153239298273,0.8041404009995194
00829-QaLdnwvtxbs,0_1_0,82,cardboard,0_1,3.244685904720073,1.1221722591835077,-2.4077036306115365,0.5718477498316572,0.965679924356453,0.9286383375189846,0.9995505759949682,0.6379634984416827,0.9201580911848544,0.6379634984416827
00829-QaLdnwvtxbs,0_1_1,195,foam,0_1,5.798189837780844,0.70628028100241,-3.2123150590394944,0.803351516904537,0.9774552790338964,0.9613759661155152,0.9984678875601036,0.8562120960658424,0.8562120960658424,0.964783542963174
00829-QaLdnwvtxbs,0_1_10,326,partial,0_1,5.7445284716340925,0.4280629559538878,-3.613611005601626,0.38617436620730633,0.9742440891196037,0.9355392905231021,0.9986728442330587,0.42425834212959096,0.561979901956111,0.42425834212959096
00829-QaLdnwvtxbs,0_1_100,82,cardboard,0_1,5.5754651620587845,1.891651166119524,-2.479745241508941,0.5845632369497578,0.9357142069989933,0.9321640736964631,0.9996760855371464,0.6704040232365638,0.9398264561842121,0.6704040232365638
00829-QaLdnwvtxbs,0_1_101,326,partial,0_1,5.425457749344953,0.482124343954606,-4.540541372681462,0.25687802467235704,0.9660942745586957,0.9612005535217978,0.9977737116033898,0.27724350138246967,0.6747429050024892,0.27724350138246967
00829-QaLdnwvtxbs,0_1_102,158,drawer,0_1,4.593696743073024,0.5650260665918218,-4.628754213128494,0.743323404310519,0.9578431760164279,0.9336303845414808,0.9996327920604586,0.8315108609170753,0.8315108609170753,0.9998346431096253
00829-QaLdnwvtxbs,0_1_103,82,cardboard,0_1,3.7765214332332437,0.5698275191485709,-2.4611587870548948,0.632620838996362,0.9786264434602098,0.949624921766864,0.9976674027491244,0.6823208791307096,0.7146582626282003,0.6823208791307096
00829-QaLdnwvtxbs,0_1_11,326,partial,0_1,6.296900010147342,1.5359200732486722,-3.5907612548328474,0.4285719328059602,0.9748483980972631,0.9388802624348535,0.9972459068451953,0.46954170391901856,0.5685319980950014,0.46954170391901856
00829-QaLdnwvtxbs,0_1_12,203,footstool,0_1,4.469609110003398,0.4007556367283661,-3.485860099394874,0.020804311307732762,0.9919039778951515,0.9229958065767201,0.9990166488784538,0.022746325939044326,0.6671481895780309,0.022746325939044326
00829-QaLdnwvtxbs,0_1_13,108,cloth holder,0_1,5.94576851045425,1.0048895581189794,-4.577516943822427,0.585004037127901,0.952490770395311,0.9238164421163115,0.9763743075649506,0.6809199470733844,0.6809199470733844,0.9999999499492495
00829-QaLdnwvtxbs,0_1_14,158,drawer,0_1,4.547367549729566,0.7540584324442617,-4.676146326340495,0.708461103935071,0.9847959053025528,0.9326030803044141,0.9996625479771118,0.7716484889451753,0.7716484889451753,0.9996982875701171
00829-QaLdnwvtxbs,0_1_15,106,closet door,0_1,6.32369179782254,0.8408418337875262,-4.2206809732038115,0.6912376093032783,0.9699812821748237,0.9410879418074073,0.9985222247879748,0.7583611233976274,0.7583611233976274,0.9155951192901864
