scene_id,object_id,predicted_class_id,class_label,predicted_room_id,object_x,object_y,object_z,p_obj,p_det,p_view,p_mem,p_sem_bar,p_sem,p_coh
00843-DYehNKdT76V,0_0_11,326,partial,0_0,4.925487476113897,1.8899425331890638,-1.1907085302783995,0.39545205168503267,0.9661050826311112,0.9498642552377704,0.9980755351302776,0.4317620937028166,0.7015787746536215,0.4317620937028166
00843-DYehNKdT76V,0_0_110,545,wood,0_0,2.3457213332212876,0.2134400812279284,-2.5029144724842745,0.4301158892483985,0.9607855880547868,0.9293668413559264,0.9953724696247738,0.4839340811693191,0.7636107555359566,0.4839340811693191
00843-DYehNKdT76V,0_0_111,319,pan,0_0,2.289657698179374,0.8911241431241382,-2.6946440921084704,0.8314191472086042,0.9611228643534644,0.9266320629572544,0.9976666567474776,0.935725213287941,0.935725213287941,0.9972043428869916
00843-DYehNKdT76V,0_0_112,545,wood,0_0,3.696828451635523,1.2201684097284091,-2.742706344743736,0.5712917060321429,0.9507995618377905,0.9088136331726229,0.9991223221391052,0.6617218128443657,0.6617218128443657,0.691401259390359
00843-DYehNKdT76V,0_0_113,127,countertop item,0_0,1.673199718626516,0.8946763118185809,-2.793739708606405,0.5950314281514615,0.9575288348013477,0.9140482478079526,0.9967117200037656,0.6821020553569811,0.6821020553569811,0.7826184137017208
00843-DYehNKdT76V,0_0_114,127,countertop item,0_0,3.635461569525069,0.9253165867638102,-2.6868283775067607,0.6854483217960989,0.9584440130564059,0.9548702208275397,0.996476768896513,0.7516167343153374,0.7516167343153374,0.7822222878988787
00843-DYehNKdT76V,0_0_115,82,cardboard,0_0,3.5042578254499492,-0.0005289211356978793,-2.3602585214913705,0.0018825485952042565,0.910020208155782,0.9115826609332924,0.9954302182250092,0.0022797555559432117,0.5290169939586202,0.0022797555559432117
00843-DYehNKdT76V,0_0_116,221,glass,0_0,1.9191248809743198,1.0035552320280758,-3.081797137006827,0.5328884912287211,0.979255128203036,0.9209799915230824,0.9990085367339913,0.5914541614276353,0.7491131563719677,0.5914541614276353
00843-DYehNKdT76V,0_0_117,127,countertop item,0_0,3.233777924926461,0.8613914726759159,-1.1791842998318531,0.38552353154418173,0.9786760296314895,0.9322209905959253,0.9938631985420928,0.42517375926855994,0.7916226616665336,0.42517375926855994
00843-DYehNKdT76V,0_0_118,221,glass,0_0,3.077464384979312,0.9699203532247013,-0.07645525078098107,0.5802742862163165,0.9661784459045268,0.9004780818002602,0.9987090544702797,0.667826806663338,0.667826806663338,0.9813476204281771
00843-DYehNKdT76V,0_0_119,545,wood,0_0,3.6627715837228143,1.7164439289417248,-2.616297987776611,0.6975063957731572,0.9741927124643497,0.9396267761850248,0.9976024338678307,0.7638189582631467,0.7638189582631467,0.8138779938919094
00843-DYehNKdT76V,0_0_12,326,partial,0_0,4.932518348367946,1.5015427454675592,-0.70123154427939,0.4721743735055286,0.9559099172413436,0.9367585745665632,0.9965038161321711,0.529150002135749,0.6818439290030845,0.529150002135749
00843-DYehNKdT76V,0_0_120,545,wood,0_0,2.61702671516483,1.7169660273132035,-2.7534754394270475,0.78371478883507,0.9745599276201748,0.9211806398319207,0.9950473298665025,0.8773259019588777,0.8773259019588777,0.9811281971214597
00843-DYehNKdT76V,0_0_121,449,steel plate,0_0,2.8166787618745337,0.9344521464235783,-1.2142886728097395,0.46862126045473723,0.9736952036619186,0.9105131048155903,0.9933019903354067,0.5321467946272539,0.5321467946272539,0.6168971396995818
00843-DYehNKdT76V,0_0_122,478,tile,0_0,3.4735713879224375,0.0012682062306586827,-1.594358534901303,0.7066186231112644,0.9783084308893797,0.9459833061615965,0.9970296221123598,0.7658042090042743,0.7658042090042743,0.9892422966523517
00843-DYehNKdT76V,0_0_123,127,countertop item,0_0,4.04459111534278,0.3951194833929918,-1.5726211998924324,0.5673325004033622,0.9660400190361402,0.9710295474738031,0.9979791327449484,0.6060223481612181,0.8182866226600464,0.6060223481612181
00843-DYehNKdT76V,0_0_124,82,cardboard,0_0,4.927748855121705,0.6285431495468518,-1.3159460233400884,0.371437793165241,0.9883392753662962,0.9237802086659712,0.994280926238473,0.4091685778026542,0.5802457147778544,0.4091685778026542
00843-DYehNKdT76V,0_0_125,82,cardboard,0_0,5.180772566102083,-0.003101370128625491,-1.710422823258413,0.047495664854413484,0.9868352995629897,0.9533142805269518,0.9980085082951823,0.05058700325978779,0.5475754454594015,0.05058700325978779
00843-DYehNKdT76V,0_0_126,478,tile,0_0,3.978529449056455,4.713552905105352e-05,-1.6717910611277058,0.6458941972794895,0.9573645656206168,0.9073722778988582,0.9975613010121641,0.7453477318461165,0.7453477318461165,0.9973408430752673
00843-DYehNKdT76V,0_0_127,9,appliance,0_0,4.61959565305977,1.170741776476965,-2.4964935759234255,0.5785900222154067,0.8582799462621125,0.9113985351399978,0.997811547004709,0.7412848477013644,0.7412848477013644,0.9993079438516407
00843-DYehNKdT76V,0_0_128,221,glass,0_0,3.3176320569067137,1.175159882870278,-3.090250075750819,0.4596263194112327,0.8647045161989,0.9183245876455937,0.9986867217610517,0.579577709512913,0.579577709512913,0.6998574910743622
00843-DYehNKdT76V,0_0_129,326,partial,0_0,3.5113950315205575,0.9374190015244988,-0.0902540893751003,0.021502300985104694,0.9611437383505568,0.9265380541188772,0.9974175543928139,0.02420785599828885,0.6222899043916198,0.02420785599828885
00843-DYehNKdT76V,0_0_13,326,partial,0_0,5.772893346570807,0.892520321410875,-0.026078555566912118,0.04310366996881538,0.9854814735044656,0.9272242679806945,0.7817140141438867,0.06034386137209757,0.5496998862747705,0.06034386137209757
00843-DYehNKdT76V,0_0_130,545,wood,0_0,3.653013135434011,1.1593256886457268,-2.578171182154368,0.4156654873787696,0.9196422236629,0.9267554208555555,0.9989271925768615,0.48823183401659553,0.5601300273920817,0.48823183401659553
00843-DYehNKdT76V,0_0_131,221,glass,0_0,4.58080616264256,1.0385143361098463,-0.08226284122770218,0.5629430369998881,0.9783961077125705,0.8965568289448185,0.9958562746813155,0.6444292560561892,0.6444292560561892,0.9445176715499666
00843-DYehNKdT76V,0_0_132,221,glass,0_0,3.758158599207517,1.0818422379104622,-0.08116220235014428,0.5017228483711096,0.975944837826385,0.9097421520681642,0.9963511063257898,0.5671629891644195,0.5671629891644195,0.9750801099161159
00843-DYehNKdT76V,0_0_133,221,glass,0_0,5.378936163079804,0.7451392065298463,0.19800788665897615,0.671848749514244,0.9653690316655338,0.9272288355340608,0.9970460246840173,0.7527937676485846,0.7955823092511177,0.7527937676485846
00843-DYehNKdT76V,0_0_134,221,glass,0_0,5.50663046763195,0.5205079173588184,0.19952945273443623,0.5078095853176694,0.9733297915015431,0.9254347846182059,0.9958033251367878,0.5661369310640207,0.5661369310640207,0.5775123076648986
00843-DYehNKdT76V,0_0_135,9,appliance,0_0,4.8227673120704075,1.486970392109477,-2.516019501293516,0.6172390959822591,0.9495595099866796,0.9119729705539621,0.996555473117176,0.7152334107522077,0.7152334107522077,0.999538359383954
00843-DYehNKdT76V,0_0_136,82,cardboard,0_0,6.267889392635145,1.861706168608125,-2.8478336690853436,0.05209224884616108,0.9628983053068321,0.9204779140208728,0.9976846507770551,0.05890959282624309,0.7530607368870538,0.05890959282624309
00843-DYehNKdT76V,0_0_137,9,appliance,0_0,4.611056132298174,1.2415037408735197,-2.514161877002345,0.6822020523521487,0.9661058448890989,0.9250988689991797,0.9974792288961557,0.7652376003364222,0.7652376003364222,0.9996843947799866
00843-DYehNKdT76V,0_0_138,408,shoe,0_0,5.2213077927937475,0.03605849772688134,-2.6000690352314666,0.48070587025312767,0.9629630498312137,0.9064093631906223,0.927548297970935,0.5937571968530896,0.5937571968530896,
00843-DYehNKdT76V,0_0_139,479,tire,0_0,6.107053725618301,0.2543127659253637,-2.757091032502996,0.4729737713979093,0.9773783838738362,0.9126945040022725,0.9537391599400015,0.555928933726847,0.555928933726847,
00843-DYehNKdT76V,0_0_14,545,wood,0_0,3.2214047451177823,0.9099757316937656,-2.550887798600477,0.4141495310808091,0.9906713262066656,0.9297347107604244,0.9980842080543472,0.4505068009492749,0.7373139515148325,0.4505068009492749
00843-DYehNKdT76V,0_0_140,244,handle,0_0,5.593888062453967,0.6889357923200392,0.19932907825869156,0.43868617206630384,0.9430305257753909,0.9170705513182288,0.9928112674640213,0.5109268769127806,0.5241527979516577,0.5109268769127806
00843-DYehNKdT76V,0_0_141,82,cardboard,0_0,3.9664941648713614,1.3803694728798517,-2.5081960232269886,0.15330447942109918,0.9609680771827698,0.9177163333027831,0.9994210014919996,0.17393578888978797,0.9424183063736419,0.17393578888978797
00843-DYehNKdT76V,0_0_142,9,appliance,0_0,4.546311388756273,1.5033310673321012,-2.5274320243004387,0.7405368122657884,0.9700545578210277,0.9258395550042824,0.9976914336914685,0.8264536784981278,0.8264536784981278,0.9998199144043793
00843-DYehNKdT76V,0_0_143,326,partial,0_0,4.929110001302345,1.7575387845805317,-1.4939361807207874,0.17097543373756008,0.9792078178439686,0.9388134810130878,0.9980486943166387,0.18634931208727876,0.5100719355262673,0.18634931208727876
00843-DYehNKdT76V,0_0_144,9,appliance,0_0,4.5615239119171065,1.3073018146241613,-2.5204357955890115,0.70951185676741,0.9737235929650766,0.8996712706440089,0.9974611825807562,0.8119777122959159,0.8119777122959159,0.9997737843059414
00843-DYehNKdT76V,0_0_145,106,closet door,0_0,6.26416743470134,1.4632878435767274,-2.375685801991012,0.4488706566683203,0.9695527904292081,0.9045437754563475,0.9985646200638593,0.5125591505409042,0.5125591505409042,
00843-DYehNKdT76V,0_0_146,82,cardboard,0_0,6.28826856944123,1.4486211356535486,-1.4359503685467574,0.3067973187132278,0.9478406686747948,0.9336861313689552,0.9973475417706218,0.3475912147477476,0.8770666095664461,0.3475912147477476
00843-DYehNKdT76V,0_0_147,478,tile,0_0,5.25189393139594,-0.0007441697869654815,-1.7726186488917635,0.5407317147790143,0.9737844952705371,0.9065593293320178,0.998565853359862,0.6134032101858039,0.6134032101858039,0.9892535236765659
00843-DYehNKdT76V,0_0_148,82,cardboard,0_0,5.6957644524034725,0.9327375052585718,-1.432827598650858,0.556330467849848,0.9458332162243442,0.9149152116601857,0.9978180138578924,0.6442969787862632,0.7227862164561091,0.6442969787862632
00843-DYehNKdT76V,0_0_149,478,tile,0_0,5.408258824980894,0.00048262078818328764,-2.6461468686540184,0.45227149740627204,0.8725829251293323,0.912784780585036,0.9982560787236425,0.5688295572497598,0.5688295572497598,0.8112770150227073
00843-DYehNKdT76V,0_0_15,221,glass,0_0,2.081073536681583,1.2291603280496173,-3.0258737305018575,0.5658843316973152,0.9200841642916203,0.9017659689373942,0.9987036649770697,0.6829196794865113,0.6895866698804808,0.6829196794865113
00843-DYehNKdT76V,0_0_150,390,scanner,0_0,6.174914896074329,0.2232522839751445,-3.139249472939923,0.43891705941725356,0.965007754848284,0.8903604479595748,0.9904448074336956,0.5157693363372691,0.5157693363372691,
00843-DYehNKdT76V,0_0_151,82,cardboard,0_0,5.932859600284563,-0.002563469764277183,-2.686054608553879,0.33590255618866105,0.9495894142323071,0.8813264123768105,0.995827359279927,0.40304784618608913,0.6654840319302848,0.40304784618608913
00843-DYehNKdT76V,0_0_152,351,pole,0_0,6.164820285014509,1.4207790932022724,-3.130599176093969,0.06921613642297199,0.8480570541400659,0.93991104127981,0.9918850618998187,0.08754557141299753,0.663551971087829,0.08754557141299753
00843-DYehNKdT76V,0_0_153,326,partial,0_0,6.123352253566493,0.0009246485230855874,-0.42976978139652805,0.05395001440296997,0.9830852895358775,0.9271896583153115,0.9562506922346435,0.06189563544097597,0.5001610364190131,0.06189563544097597
00843-DYehNKdT76V,0_0_154,82,cardboard,0_0,5.788099735571404,0.7862695763417787,-1.688182904705223,0.6930845829183985,0.9840763237948781,0.9170565567403103,0.9963283304427593,0.7708304379935152,0.8693534069426417,0.7708304379935152
00843-DYehNKdT76V,0_0_155,273,knife,0_0,5.33137912177501,1.2663775330452722,-3.1182802046428515,0.5116675094850157,0.9676033834380937,0.9657301005555934,0.9574340025812343,0.5719075726256637,0.8132888093542744,0.5719075726256637
00843-DYehNKdT76V,0_0_156,369,rail,0_0,4.992708322321692,2.0583320901419286,-2.3603555985503184,0.5185144568546336,0.9569240344607313,0.9175586987178823,0.9923734233400666,0.5950787268760533,0.5950787268760533,0.8816657048680288
00843-DYehNKdT76V,0_0_157,82,cardboard,0_0,5.263934414719876,2.8740527941559977,-2.428009422996688,0.20950624860488046,0.9818644576863016,0.9300326745457566,0.9683084633219762,0.23693733897962277,0.5458420912810434,0.23693733897962277
00843-DYehNKdT76V,0_0_158,273,knife,0_0,5.3319559554326315,2.1508878170428574,-3.1192463804238812,0.15687762137157293,0.9555943471751649,0.9051300085729693,0.9291288625887723,0.19520930211772652,0.6885352238931797,0.19520930211772652
00843-DYehNKdT76V,0_0_159,516,unknown,0_0,5.385652900274887,2.845721186568911,-3.09691442326869,0.5001862782679813,0.9392470211308666,0.9158579686130592,0.9558547845225701,0.6083197270363426,0.6083197270363426,0.8583375504370132
00843-DYehNKdT76V,0_0_16,545,wood,0_0,2.211827162996283,1.7871666317319987,-2.751061341742753,0.7738618868185325,0.96343778441753,0.9019276609910434,0.995971006216119,0.8941726480872206,0.8941726480872206,0.9799206646278691
00843-DYehNKdT76V,0_0_160,451,stick,0_0,4.991501587932646,2.776360579038106,-2.0483027712448356,0.11993001280120899,0.9745274220518669,0.9280922282626729,0.9629520743589044,0.13770128939306606,0.6786934500317255,0.13770128939306606
00843-DYehNKdT76V,0_0_161,351,pole,0_0,3.921690814557589,2.8820795788167435,-1.8879460610931835,0.008989383833397457,0.9699601673506667,0.9245809197350929,0.9932998096916501,0.010091384309809876,0.6134992674183386,0.010091384309809876
00843-DYehNKdT76V,0_0_162,369,rail,0_0,5.045309214318164,1.890084748118011,-2.372718814447051,0.7246307376400768,0.9713920957016597,0.9408961021118001,0.9926710481005263,0.7986843266432025,0.7986843266432025,0.9854022518508601
00843-DYehNKdT76V,0_0_163,82,cardboard,0_0,6.2635604863860666,2.7748214472411936,-2.875205840570512,0.6578967801761579,0.9702028550834446,0.9244185149747567,0.9908068278138961,0.7403508623665211,0.8315616004401267,0.7403508623665211
00843-DYehNKdT76V,0_0_164,351,pole,0_0,4.99429644084487,2.1021397803926907,-1.6599679115561226,0.2778674663441309,0.9686250269143534,0.9197393001882896,0.9828785988060454,0.31733457438119683,0.593497370238386,0.31733457438119683
00843-DYehNKdT76V,0_0_165,93,ceiling chassis,0_0,2.586595264341215,2.822396099820607,-0.18773339544671042,0.1055305522559973,0.9778529135117274,0.9397726843894176,0.9855603312975398,0.11651950858431265,0.590383849547673,0.11651950858431265
00843-DYehNKdT76V,0_0_166,316,overhang,0_0,1.443797119648701,2.6816819398558334,0.14967935949874667,0.5079749239474302,0.9630351455878218,0.9107665260749203,0.9605425067403487,0.6029433205892778,0.8139832392156572,0.6029433205892778
00843-DYehNKdT76V,0_0_167,316,overhang,0_0,1.6249754629270339,2.517078505787955,-3.1028412306356565,0.5957186041125827,0.9836356286134162,0.9246364699677153,0.9907981867865551,0.661074933340261,0.7076917080711738,0.661074933340261
00843-DYehNKdT76V,0_0_168,221,glass,0_0,5.215793147267676,2.685707168611118,-0.345562695111471,0.057999266271411845,0.9152685216028362,0.954841622216136,0.9596517583160269,0.06915585706910482,0.660928460230498,0.06915585706910482
00843-DYehNKdT76V,0_0_169,516,unknown,0_0,5.187746312353336,2.856856791065114,-1.797389173107342,0.4697849563161718,0.9726494334985593,0.9150804559837692,0.8619427470636499,0.6123575372968322,0.6123575372968322,0.8264177339836132
00843-DYehNKdT76V,0_0_17,127,countertop item,0_0,1.5930749591664313,0.8914439054464887,-2.7232908554958613,0.7917806457105551,0.9635192503885737,0.9246961186519229,0.9985023703870164,0.8900130011471773,0.8900130011471773,0.9467607353843861
00843-DYehNKdT76V,0_0_170,316,overhang,0_0,5.569206104743206,2.869727240827968,-0.3212312758785737,0.5033078179225651,0.9805463112404545,0.9313701763126347,0.9393274312654315,0.5867137060204634,0.5867137060204634,0.8460544168071452
00843-DYehNKdT76V,0_0_171,221,glass,0_0,5.057547087386205,2.460063044906144,0.19272944770927083,0.7967546265843659,0.9828991620124558,0.9389303937968341,0.9970515337233399,0.8658937912799551,0.8963944195481428,0.8658937912799551
00843-DYehNKdT76V,0_0_172,221,glass,0_0,4.027143264080411,2.686962892572468,0.17463773406991756,0.6674415311466404,0.9789668690021077,0.9270713026367894,0.9982221678660689,0.7367241131474301,0.7367241131474301,0.9630078236497639
00843-DYehNKdT76V,0_0_173,221,glass,0_0,3.780076364703591,2.2977466114362954,-0.07298498243937604,0.7132779316369238,0.9571020441472972,0.9038208481979324,0.997993375446602,0.8262101581696336,0.8262101581696336,0.9285425544020169
00843-DYehNKdT76V,0_0_174,326,partial,0_0,4.9162269838206205,2.0186838014318336,-0.21147458562960253,0.39398030325747,0.9433788541274707,0.9015524221502262,0.9857725444073056,0.46991647376792683,0.5405039872873904,0.46991647376792683
00843-DYehNKdT76V,0_0_175,316,overhang,0_0,6.079613592418957,2.731251245819163,-1.3100456293803378,0.6404647488569077,0.9674952008605544,0.9117305745288442,0.9906522677068381,0.7329235134011449,0.893246514928505,0.7329235134011449
00843-DYehNKdT76V,0_0_176,326,partial,0_0,5.623795338106703,2.452231808820855,0.20034037926456055,0.27845787769413305,0.9635030742254037,0.9300585517903395,0.9829744337675643,0.3161213961250969,0.7466920023541604,0.3161213961250969
00843-DYehNKdT76V,0_0_177,221,glass,0_0,4.933368203839156,2.5125561581642764,0.1915277605352061,0.7353606460148864,0.9588198949581733,0.9399746462711125,0.9970112841853922,0.818365163865719,0.818365163865719,0.8895336480541044
00843-DYehNKdT76V,0_0_178,221,glass,0_0,4.316950771563086,1.7657122141104342,-0.07627825980183003,0.4819193624952782,0.9495383835357512,0.9118573779712233,0.9965994913386436,0.5584885491018412,0.5584885491018412,0.9689136680553107
00843-DYehNKdT76V,0_0_179,82,cardboard,0_0,6.281627319520146,1.1832184580347422,-1.66022173227418,0.07105773978994845,0.9656711096136809,0.9128817485551559,0.998856670005347,0.08069831235881537,0.8874691771713172,0.08069831235881537
00843-DYehNKdT76V,0_0_18,221,glass,0_0,1.5629309307721966,-0.0018439011871945873,0.05814197594056001,0.2693480186118211,0.8420366767788172,0.9133123421749831,0.9955083953651883,0.3518183788397196,0.526444144143019,0.3518183788397196
00843-DYehNKdT76V,0_0_180,221,glass,0_0,5.056675493181392,0.6856248276767883,0.19453404309725653,0.7757461555288158,0.9840564921973232,0.9382537723584795,0.9978290179496623,0.8420214447170286,0.8420214447170286,0.959397591776287
00843-DYehNKdT76V,0_0_181,273,knife,0_0,4.999963090698865,0.6971828379232876,-2.367026184812959,0.4526904667502443,0.973827267955859,0.922961787752855,0.9927332460714849,0.5073447031198706,0.5912426791562941,0.5073447031198706
00843-DYehNKdT76V,0_0_182,478,tile,0_0,5.642503196854455,-0.0028523312991475492,-2.0279735427721546,0.7328885477155267,0.9641575355313088,0.9195979896766575,0.9989720265966787,0.8274439693943357,0.8274439693943357,0.9936339488914119
00843-DYehNKdT76V,0_0_183,545,wood,0_0,4.11655967633696,0.10262312381991637,-1.0716262534503833,0.042580966945790236,0.9572065593843048,0.9246306630131718,0.9987368858586583,0.048171533504467436,0.9056105354756625,0.048171533504467436
00843-DYehNKdT76V,0_0_184,478,tile,0_0,3.881309634802847,-0.0017169574267154445,-2.2629288572252575,0.480710779029371,0.9663010388612747,0.9202510226498856,0.9962891508772143,0.5425998935273606,0.5425998935273606,0.9958008622909912
00843-DYehNKdT76V,0_0_185,341,plank,0_0,4.1292170261583125,0.24047951464609055,-2.5092094365896864,0.45117639366959067,0.9465790789754006,0.9302555493196589,0.9966818556335543,0.5140799256740015,0.5140799256740015,0.6168306239110285
00843-DYehNKdT76V,0_0_186,82,cardboard,0_0,5.98610974259256,0.7543487007434148,-1.6824080003907955,0.6804946559739057,0.9735537447253744,0.9446280882247137,0.9956947248446751,0.7431521285830328,0.9148056314175352,0.7431521285830328
00843-DYehNKdT76V,0_0_187,326,partial,0_0,4.229607989288876,-0.001954037707395922,-1.204038061820816,0.4266820285695801,0.9642428987985799,0.9192431069056872,0.9887856705970283,0.486838993694526,0.5628972255390974,0.486838993694526
00843-DYehNKdT76V,0_0_188,478,tile,0_0,6.203557533007308,0.0013449948080963194,-2.444086682785031,0.44672409367357613,0.9689449330815824,0.9202739039590804,0.9983267346740945,0.501822895483645,0.501822895483645,0.8631605022988574
00843-DYehNKdT76V,0_0_189,478,tile,0_0,4.782018321578886,-0.0037364326215818333,-2.0821530285892615,0.6620333004298571,0.9860856578404772,0.9321009056833236,0.9982176698563827,0.7215675759234461,0.7215675759234461,0.9776717070322184
00843-DYehNKdT76V,0_0_19,478,tile,0_0,1.1570226864650999,0.0009785146092791514,-2.3024944200591397,0.8406034289912082,0.9436861224849818,0.9330891793593135,0.9983494538073291,0.9562200614585277,0.9562200614585277,0.9984938495200792
00843-DYehNKdT76V,0_0_190,478,tile,0_0,4.736798842774333,-0.0035182215294002725,-2.122140171886397,0.6778802107765597,0.9850367782751137,0.9051316933314715,0.9982521631275089,0.7616377787620152,0.7616377787620152,0.9669004751886492
00843-DYehNKdT76V,0_0_191,82,cardboard,0_0,6.119442715855632,0.7216148780572621,-1.6614123290364615,0.648519839205564,0.9647123986766453,0.9109239708011736,0.9952863138516103,0.7414728329403741,0.8812574266268587,0.7414728329403741
00843-DYehNKdT76V,0_0_192,82,cardboard,0_0,6.2761767264166695,1.2119159481924258,-2.4478612043821246,0.08869010412925546,0.9724075709423138,0.9305572267717004,0.9987157477889036,0.09813904989250352,0.8891261538194184,0.09813904989250352
00843-DYehNKdT76V,0_0_193,82,cardboard,0_0,6.098174251677467,-0.0017820853707570445,-3.0243223059058537,0.25289721486976613,0.9766583233488786,0.9187466191821816,0.9970144442757974,0.28268592588054176,0.542523028324358,0.28268592588054176
00843-DYehNKdT76V,0_0_194,478,tile,0_0,4.18472014235031,-0.0007822951875588482,-1.9797528689976591,0.7085345996052054,0.991257671142524,0.9416456361462153,0.9980511469950385,0.7605612687740578,0.7605612687740578,0.9983412346069303
00843-DYehNKdT76V,0_0_195,82,cardboard,0_0,5.956639258636947,0.1484379760092788,-1.6859681340397152,0.6046797071685326,0.9645006602849384,0.9160387031609623,0.9931430619984839,0.6891237671619229,0.8259555595572211,0.6891237671619229
00843-DYehNKdT76V,0_0_196,82,cardboard,0_0,6.274670909650779,0.6925196474491514,-2.5272722826714205,0.104462478666375,0.9421254284057309,0.9163230554489918,0.9985653673037824,0.12117875528356907,0.9216128363167275,0.12117875528356907
00843-DYehNKdT76V,0_0_197,478,tile,0_0,5.7324492267533,-0.00037546356073269,-2.1579162673691736,0.6383821278987233,0.9528182698080645,0.9115157582849404,0.9988507564712119,0.735878069077208,0.735878069077208,0.993715283607586
00843-DYehNKdT76V,0_0_198,478,tile,0_0,5.039825111799155,-0.0018825628244372099,-2.295113408008457,0.5497798651650806,0.9625870101983562,0.9067582594575216,0.9985094859226796,0.6308195125632889,0.6308195125632889,0.9907139997057088
00843-DYehNKdT76V,0_0_199,82,cardboard,0_0,6.2701008709530335,0.07841385167080743,-1.9172281817642574,0.23958510367465446,0.9624622746267538,0.9292709710979811,0.9926336696307733,0.2698638572709415,0.5193785401957518,0.2698638572709415
00843-DYehNKdT76V,0_0_2,316,overhang,0_0,1.4843414772910188,1.9707648217262517,-2.706841758435718,0.4204855955818865,0.9768800176158728,0.9150850506009431,0.9884512571447586,0.4758753160531223,0.6418241526444969,0.4758753160531223
00843-DYehNKdT76V,0_0_20,244,handle,0_0,2.7395096085165536,1.3239478135324416,0.16126177214251938,0.11892406050632735,0.9644929054041022,0.914877621336939,0.9893571075290852,0.1362243076077455,0.5941067809056008,0.1362243076077455
00843-DYehNKdT76V,0_0_200,221,glass,0_0,4.8025501802791535,0.8542679441396962,0.19194183187063424,0.5706757971270154,0.9592574105984039,0.9125568330194496,0.9966393266160307,0.6541183758159062,0.6541183758159062,0.9279961109085677
00843-DYehNKdT76V,0_0_201,326,partial,0_0,5.342175777008979,0.13755446423151127,-0.10633909615281999,0.4839482492452819,0.969952027996381,0.9388626018467493,0.9872661430203259,0.5382851316094078,0.5382851316094078,0.5491040711977162
00843-DYehNKdT76V,0_0_202,82,cardboard,0_0,3.5848858940882136,0.0025513883168529587,-0.2994440966874106,0.384807037792081,0.9608258534922394,0.9184960464885341,0.9902594498179773,0.4403236773014637,0.5290007934001918,0.4403236773014637
