scene_id,method,class_id,class_label,object_id,predicted_room_id,rank,score
00843-DYehNKdT76V,hovsg,18,backrest,1_0_2,1_0,1,0.3016422583758358
00843-DYehNKdT76V,hovsg,18,backrest,0_1_442,0_1,2,0.293864562661034
00843-DYehNKdT76V,hovsg,18,backrest,0_1_167,0_1,3,0.2853651020006319
00843-DYehNKdT76V,hovsg,18,backrest,0_1_389,0_1,4,0.28042760342150086
00843-DYehNKdT76V,hovsg,18,backrest,0_1_12,0_1,5,0.27599475962019127
00843-DYehNKdT76V,hovsg,19,backsplash,0_0_29,0_0,1,0.2661562626360123
00843-DYehNKdT76V,hovsg,19,backsplash,0_0_72,0_0,2,0.26598362554431987
00843-DYehNKdT76V,hovsg,19,backsplash,0_0_15,0_0,3,0.26431002231085693
00843-DYehNKdT76V,hovsg,19,backsplash,0_0_128,0_0,4,0.2637754087373899
00843-DYehNKdT76V,hovsg,19,backsplash,0_0_116,0_0,5,0.26336120463378687
00843-DYehNKdT76V,hovsg,20,bag,0_0_25,0_0,1,0.26744950642427856
00843-DYehNKdT76V,hovsg,20,bag,1_3_53,1_3,2,0.26426758554365776
00843-DYehNKdT76V,hovsg,20,bag,0_1_421,0_1,3,0.26298810701275155
00843-DYehNKdT76V,hovsg,20,bag,1_3_50,1_3,4,0.2606453219672738
00843-DYehNKdT76V,hovsg,20,bag,1_2_77,1_2,5,0.2601099534459776
00843-DYehNKdT76V,hovsg,21,ball,0_0_96,0_0,1,0.24063888789284377
00843-DYehNKdT76V,hovsg,21,ball,0_0_139,0_0,2,0.22749763100905757
00843-DYehNKdT76V,hovsg,21,ball,0_1_171,0_1,3,0.22642751998854868
00843-DYehNKdT76V,hovsg,21,ball,0_0_195,0_0,4,0.22029986169772947
00843-DYehNKdT76V,hovsg,21,ball,0_1_320,0_1,5,0.21702531374266404
00843-DYehNKdT76V,hovsg,22,ball pool,0_0_9,0_0,1,0.20008449289259073
00843-DYehNKdT76V,hovsg,22,ball pool,1_2_1,1_2,2,0.19714460791079227
00843-DYehNKdT76V,hovsg,22,ball pool,1_3_11,1_3,3,0.19546519232307136
00843-DYehNKdT76V,hovsg,22,ball pool,1_2_32,1_2,4,0.195294119175654
00843-DYehNKdT76V,hovsg,22,ball pool,1_2_54,1_2,5,0.1948247376480482
00843-DYehNKdT76V,hovsg,23,bar,1_4_10,1_4,1,0.26317682600317294
00843-DYehNKdT76V,hovsg,23,bar,0_0_236,0_0,2,0.2531555719747289
00843-DYehNKdT76V,hovsg,23,bar,0_0_123,0_0,3,0.24880997507201574
00843-DYehNKdT76V,hovsg,23,bar,0_0_249,0_0,4,0.2485475076572068
00843-DYehNKdT76V,hovsg,23,bar,0_0_58,0_0,5,0.24836773596789802
00843-DYehNKdT76V,hovsg,24,barbecue,0_1_22,0_1,1,0.21460605156130863
00843-DYehNKdT76V,hovsg,25,barrel,0_0_69,0_0,1,0.3059695503065928
00843-DYehNKdT76V,hovsg,25,barrel,0_0_139,0_0,2,0.2809325670299199
00843-DYehNKdT76V,hovsg,25,barrel,1_3_53,1_3,3,0.27934015519819966
00843-DYehNKdT76V,hovsg,25,barrel,1_3_26,1_3,4,0.277286005657662
00843-DYehNKdT76V,hovsg,25,barrel,1_3_50,1_3,5,0.2761397187912429
00843-DYehNKdT76V,hovsg,26,base,1_2_58,1_2,1,0.2817826308902096
00843-DYehNKdT76V,hovsg,26,base,1_2_54,1_2,2,0.2793458125647542
00843-DYehNKdT76V,hovsg,26,base,1_3_90,1_3,3,0.278447329633091
00843-DYehNKdT76V,hovsg,26,base,1_4_12,1_4,4,0.27521335025194377
00843-DYehNKdT76V,hovsg,26,base,1_2_1,1_2,5,0.27496957799938193
00843-DYehNKdT76V,hovsg,27,baseball bat,0_0_162,0_0,1,0.25931879780753414
00843-DYehNKdT76V,hovsg,27,baseball bat,1_3_34,1_3,2,0.2555633848377989
00843-DYehNKdT76V,hovsg,27,baseball bat,0_0_158,0_0,3,0.2511004567505693
00843-DYehNKdT76V,hovsg,27,baseball bat,1_2_59,1_2,4,0.24457726633255703
00843-DYehNKdT76V,hovsg,27,baseball bat,0_0_164,0_0,5,0.2432289969364567
00843-DYehNKdT76V,hovsg,28,basket,0_0_139,0_0,1,0.25323477691486207
00843-DYehNKdT76V,hovsg,28,basket,1_2_77,1_2,2,0.2518983853139239
00843-DYehNKdT76V,hovsg,28,basket,0_1_208,0_1,3,0.24841215170944564
00843-DYehNKdT76V,hovsg,28,basket,1_2_76,1_2,4,0.24684636208326358
00843-DYehNKdT76V,hovsg,28,basket,0_0_69,0_0,5,0.24299339188603808
00843-DYehNKdT76V,hovsg,29,basketball hoop,1_3_20,1_3,1,0.22630222659594823
00843-DYehNKdT76V,hovsg,30,basketballs,1_4_12,1_4,1,0.19961826702741942
00843-DYehNKdT76V,hovsg,30,basketballs,1_3_111,1_3,2,0.19301165076278776
00843-DYehNKdT76V,hovsg,30,basketballs,1_3_50,1_3,3,0.18987679955205092
00843-DYehNKdT76V,hovsg,30,basketballs,1_2_78,1_2,4,0.18968354730566367
00843-DYehNKdT76V,hovsg,30,basketballs,0_1_296,0_1,5,0.1862976149520571
00843-DYehNKdT76V,hovsg,31,bathroom accessory,1_3_9,1_3,1,0.27945018910701025
00843-DYehNKdT76V,hovsg,31,bathroom accessory,1_4_8,1_4,2,0.2783859284220913
00843-DYehNKdT76V,hovsg,31,bathroom accessory,1_3_44,1_3,3,0.2777383745568207
00843-DYehNKdT76V,hovsg,31,bathroom accessory,1_3_28,1_3,4,0.27438666083689395
00843-DYehNKdT76V,hovsg,31,bathroom accessory,1_3_60,1_3,5,0.2705507440895593
00843-DYehNKdT76V,hovsg,32,bathtub,1_4_8,1_4,1,0.28091727597759897
00843-DYehNKdT76V,hovsg,32,bathtub,1_4_48,1_4,2,0.2739766893264233
00843-DYehNKdT76V,hovsg,32,bathtub,1_2_1,1_2,3,0.2729627396007377
00843-DYehNKdT76V,hovsg,32,bathtub,0_1_291,0_1,4,0.26131425343683146
00843-DYehNKdT76V,hovsg,32,bathtub,0_1_250,0_1,5,0.25730526611966065
00843-DYehNKdT76V,hovsg,33,bed,1_0_67,1_0,1,0.2969726612958586
00843-DYehNKdT76V,hovsg,33,bed,1_0_13,1_0,2,0.2964400666989312
00843-DYehNKdT76V,hovsg,33,bed,1_1_11,1_1,3,0.2963855893391311
00843-DYehNKdT76V,hovsg,33,bed,1_1_31,1_1,4,0.29361349131678394
00843-DYehNKdT76V,hovsg,33,bed,1_1_59,1_1,5,0.293534604894724
00843-DYehNKdT76V,hovsg,34,bed ladder,1_0_20,1_0,1,0.2603719385711507
00843-DYehNKdT76V,hovsg,34,bed ladder,1_0_65,1_0,2,0.2553560543731369
00843-DYehNKdT76V,hovsg,34,bed ladder,1_1_57,1_1,3,0.25327693773759846
00843-DYehNKdT76V,hovsg,34,bed ladder,1_1_58,1_1,4,0.2473197312079263
00843-DYehNKdT76V,hovsg,34,bed ladder,1_4_69,1_4,5,0.2464035336355962
00843-DYehNKdT76V,hovsg,35,beer crate,1_2_76,1_2,1,0.23425884747221168
00843-DYehNKdT76V,hovsg,35,beer crate,1_1_28,1_1,2,0.23396054844211261
00843-DYehNKdT76V,hovsg,35,beer crate,1_0_73,1_0,3,0.23216863353245576
00843-DYehNKdT76V,hovsg,36,bell,0_0_57,0_0,1,0.2600784330299404
00843-DYehNKdT76V,hovsg,36,bell,1_2_77,1_2,2,0.2496053803020072
00843-DYehNKdT76V,hovsg,36,bell,1_3_85,1_3,3,0.2492398858055055
00843-DYehNKdT76V,hovsg,36,bell,0_1_32,0_1,4,0.24508525424395614
00843-DYehNKdT76V,hovsg,36,bell,0_1_203,0_1,5,0.24440902264536063
00843-DYehNKdT76V,hovsg,37,belt,1_3_53,1_3,1,0.2675558846728422
00843-DYehNKdT76V,hovsg,37,belt,1_3_50,1_3,2,0.2626985964446098
00843-DYehNKdT76V,hovsg,37,belt,1_2_32,1_2,3,0.2597458503808405
00843-DYehNKdT76V,hovsg,37,belt,0_1_245,0_1,4,0.25936565218873275
00843-DYehNKdT76V,hovsg,37,belt,1_3_26,1_3,5,0.2584997426153243
00843-DYehNKdT76V,hovsg,38,bench,0_1_442,0_1,1,0.2959744791818616
00843-DYehNKdT76V,hovsg,38,bench,0_1_63,0_1,2,0.27269718336681076
00843-DYehNKdT76V,hovsg,38,bench,0_1_230,0_1,3,0.2719597073066761
00843-DYehNKdT76V,hovsg,38,bench,0_1_68,0_1,4,0.2642639928102821
00843-DYehNKdT76V,hovsg,38,bench,0_1_35,0_1,5,0.2610860644552181
00843-DYehNKdT76V,hovsg,39,beverage dispenser,0_0_57,0_0,1,0.27004782951736217
00843-DYehNKdT76V,hovsg,39,beverage dispenser,0_0_69,0_0,2,0.24095676629992552
00843-DYehNKdT76V,hovsg,40,bicycle,1_3_111,1_3,1,0.22113602660119402
00843-DYehNKdT76V,hovsg,40,bicycle,1_4_52,1_4,2,0.21963712795771034
00843-DYehNKdT76V,hovsg,40,bicycle,1_4_39,1_4,3,0.21419600041480485
00843-DYehNKdT76V,hovsg,40,bicycle,1_3_50,1_3,4,0.21249671408161075
00843-DYehNKdT76V,hovsg,40,bicycle,1_4_12,1_4,5,0.21101482900326474
00843-DYehNKdT76V,hovsg,41,bicycle helmet,0_1_208,0_1,1,0.2534597295754623
00843-DYehNKdT76V,hovsg,41,bicycle helmet,0_0_139,0_0,2,0.23140413357847045
00843-DYehNKdT76V,hovsg,41,bicycle helmet,1_4_35,1_4,3,0.2228010791218883
00843-DYehNKdT76V,hovsg,42,bin,0_0_69,0_0,1,0.27909874753520725
00843-DYehNKdT76V,hovsg,42,bin,1_2_21,1_2,2,0.2681188329746103
00843-DYehNKdT76V,hovsg,42,bin,1_2_76,1_2,3,0.26169610382309527
00843-DYehNKdT76V,hovsg,42,bin,1_1_28,1_1,4,0.26161171014570983
00843-DYehNKdT76V,hovsg,42,bin,0_0_25,0_0,5,0.26099732016607163
00843-DYehNKdT76V,hovsg,43,birdhouse,1_2_76,1_2,1,0.2506296832017798
00843-DYehNKdT76V,hovsg,43,birdhouse,1_2_21,1_2,2,0.2414375289017789
00843-DYehNKdT76V,hovsg,44,blanket,1_1_27,1_1,1,0.2925928848373023
00843-DYehNKdT76V,hovsg,44,blanket,1_1_31,1_1,2,0.2900779109937623
00843-DYehNKdT76V,hovsg,44,blanket,1_1_30,1_1,3,0.2892086974428061
00843-DYehNKdT76V,hovsg,44,blanket,1_1_11,1_1,4,0.2878639639959433
00843-DYehNKdT76V,hovsg,44,blanket,1_1_40,1_1,5,0.2861055984529294
00843-DYehNKdT76V,hovsg,45,board,1_3_111,1_3,1,0.2658418164766243
00843-DYehNKdT76V,hovsg,45,board,0_1_63,0_1,2,0.2602532436383561
00843-DYehNKdT76V,hovsg,45,board,1_4_69,1_4,3,0.2600487268809788
00843-DYehNKdT76V,hovsg,45,board,0_1_336,0_1,4,0.2585099624628007
00843-DYehNKdT76V,hovsg,45,board,0_1_230,0_1,5,0.2576822419508751
00843-DYehNKdT76V,hovsg,46,board game,0_1_63,0_1,1,0.22734168270942492
00843-DYehNKdT76V,hovsg,47,board with keys,0_0_111,0_0,1,0.20707198496240037
00843-DYehNKdT76V,hovsg,47,board with keys,0_0_23,0_0,2,0.20669514732740546
00843-DYehNKdT76V,hovsg,47,board with keys,0_0_253,0_0,3,0.20624871031513003
00843-DYehNKdT76V,hovsg,47,board with keys,0_0_34,0_0,4,0.2047326179742099
00843-DYehNKdT76V,hovsg,47,board with keys,0_1_63,0_1,5,0.19900261624344917
00843-DYehNKdT76V,hovsg,48,book,1_2_77,1_2,1,0.26238624156982937
00843-DYehNKdT76V,hovsg,48,book,0_1_421,0_1,2,0.2612063076037841
00843-DYehNKdT76V,hovsg,48,book,1_1_56,1_1,3,0.2532161364551189
00843-DYehNKdT76V,hovsg,48,book,1_1_58,1_1,4,0.25176646887988735
00843-DYehNKdT76V,hovsg,48,book,1_0_0,1_0,5,0.25035410856952905
00843-DYehNKdT76V,hovsg,49,bottle,1_3_53,1_3,1,0.28018580689723044
00843-DYehNKdT76V,hovsg,49,bottle,0_0_57,0_0,2,0.2792563562337138
00843-DYehNKdT76V,hovsg,49,bottle,0_0_25,0_0,3,0.2764576642253833
00843-DYehNKdT76V,hovsg,49,bottle,1_3_52,1_3,4,0.2691459983600763
00843-DYehNKdT76V,hovsg,49,bottle,1_3_26,1_3,5,0.2679740037762274
00843-DYehNKdT76V,hovsg,50,bottle dispenser,0_0_57,0_0,1,0.25693699252510205
00843-DYehNKdT76V,hovsg,50,bottle dispenser,0_0_25,0_0,2,0.2563037879656608
00843-DYehNKdT76V,hovsg,51,bottle opener,1_3_53,1_3,1,0.25509288694461774
00843-DYehNKdT76V,hovsg,51,bottle opener,0_0_162,0_0,2,0.25321006059295437
00843-DYehNKdT76V,hovsg,51,bottle opener,1_3_52,1_3,3,0.25107221653175765
00843-DYehNKdT76V,hovsg,51,bottle opener,0_0_156,0_0,4,0.2493451998475295
00843-DYehNKdT76V,hovsg,51,bottle opener,0_1_299,0_1,5,0.2444316965845719
00843-DYehNKdT76V,hovsg,52,bowl,1_4_41,1_4,1,0.28752490393808217
00843-DYehNKdT76V,hovsg,52,bowl,1_4_35,1_4,2,0.27436939322323206
00843-DYehNKdT76V,hovsg,52,bowl,0_1_208,0_1,3,0.27075917856038195
00843-DYehNKdT76V,hovsg,52,bowl,0_1_68,0_1,4,0.2659798794883957
00843-DYehNKdT76V,hovsg,52,bowl,0_0_96,0_0,5,0.26578613106633237
00843-DYehNKdT76V,hovsg,53,box,1_0_73,1_0,1,0.28571959216259324
00843-DYehNKdT76V,hovsg,53,box,1_0_15,1_0,2,0.2823223536547968
00843-DYehNKdT76V,hovsg,53,box,1_0_21,1_0,3,0.2802040673773969
00843-DYehNKdT76V,hovsg,53,box,1_1_28,1_1,4,0.2759759921980266
00843-DYehNKdT76V,hovsg,53,box,1_2_76,1_2,5,0.2750794540877337
00843-DYehNKdT76V,hovsg,54,boxing ring,1_2_34,1_2,1,0.21830767092637174
00843-DYehNKdT76V,hovsg,54,boxing ring,1_3_20,1_3,2,0.21742596259053865
00843-DYehNKdT76V,hovsg,55,bread,0_1_68,0_1,1,0.2695778004800003
00843-DYehNKdT76V,hovsg,55,bread,1_2_1,1_2,2,0.2666874347418883
00843-DYehNKdT76V,hovsg,55,bread,0_1_336,0_1,3,0.2637941079769114
00843-DYehNKdT76V,hovsg,55,bread,0_1_321,0_1,4,0.2600796744741375
00843-DYehNKdT76V,hovsg,55,bread,0_1_63,0_1,5,0.2566656123785466
00843-DYehNKdT76V,hovsg,56,bread box,0_0_62,0_0,1,0.2778883083796034
00843-DYehNKdT76V,hovsg,56,bread box,1_0_73,1_0,2,0.25574923940924943
00843-DYehNKdT76V,hovsg,56,bread box,1_1_28,1_1,3,0.25202640369302126
00843-DYehNKdT76V,hovsg,56,bread box,1_0_21,1_0,4,0.2518419897110311
00843-DYehNKdT76V,hovsg,56,bread box,1_0_15,1_0,5,0.2512451230721957
00843-DYehNKdT76V,hovsg,57,bricks,1_3_41,1_3,1,0.2547416337841686
00843-DYehNKdT76V,hovsg,57,bricks,1_2_46,1_2,2,0.254696918237565
00843-DYehNKdT76V,hovsg,57,bricks,1_2_48,1_2,3,0.24873143237721695
00843-DYehNKdT76V,hovsg,57,bricks,0_1_299,0_1,4,0.24085071395912488
00843-DYehNKdT76V,hovsg,57,bricks,1_3_100,1_3,5,0.24043870906188092
00843-DYehNKdT76V,hovsg,58,bridge,0_1_488,0_1,1,0.2072521884055401
00843-DYehNKdT76V,hovsg,58,bridge,1_2_18,1_2,2,0.20602010968893672
00843-DYehNKdT76V,hovsg,59,broom,1_1_26,1_1,1,0.2710088776784606
00843-DYehNKdT76V,hovsg,59,broom,1_2_77,1_2,2,0.25391667678257923
00843-DYehNKdT76V,hovsg,59,broom,0_1_203,0_1,3,0.25307636300008995
00843-DYehNKdT76V,hovsg,59,broom,0_1_392,0_1,4,0.2527704708112429
00843-DYehNKdT76V,hovsg,59,broom,0_1_32,0_1,5,0.2505472364915965
00843-DYehNKdT76V,hovsg,60,brush,1_5_30,1_5,1,0.265895533099199
00843-DYehNKdT76V,hovsg,60,brush,1_5_70,1_5,2,0.2602835824992629
00843-DYehNKdT76V,hovsg,60,brush,1_2_3,1_2,3,0.26003611091372064
00843-DYehNKdT76V,hovsg,60,brush,0_0_56,0_0,4,0.2572830441942576
00843-DYehNKdT76V,hovsg,60,brush,1_2_76,1_2,5,0.25564755459209587
00843-DYehNKdT76V,hovsg,61,bucket,0_0_69,0_0,1,0.30582518693544847
00843-DYehNKdT76V,hovsg,61,bucket,0_0_139,0_0,2,0.2671236652171062
00843-DYehNKdT76V,hovsg,61,bucket,0_0_57,0_0,3,0.262775937011841
00843-DYehNKdT76V,hovsg,61,bucket,1_3_50,1_3,4,0.25795893479000753
00843-DYehNKdT76V,hovsg,61,bucket,1_3_53,1_3,5,0.2559070975736377
00843-DYehNKdT76V,hovsg,62,buffet,0_1_22,0_1,1,0.2323503235441675
00843-DYehNKdT76V,hovsg,62,buffet,0_0_56,0_0,2,0.22728832703036078
00843-DYehNKdT76V,hovsg,62,buffet,0_1_103,0_1,3,0.22061714187500436
00843-DYehNKdT76V,hovsg,62,buffet,0_0_58,0_0,4,0.2159884333905344
00843-DYehNKdT76V,hovsg,62,buffet,0_0_95,0_0,5,0.2151099692305485
00843-DYehNKdT76V,hovsg,63,button,1_0_45,1_0,1,0.274417199537195
00843-DYehNKdT76V,hovsg,63,button,1_3_104,1_3,2,0.24860941209392223
00843-DYehNKdT76V,hovsg,63,button,0_1_171,0_1,3,0.24268170236593378
00843-DYehNKdT76V,hovsg,63,button,0_0_135,0_0,4,0.24230259920587463
00843-DYehNKdT76V,hovsg,63,button,0_0_234,0_0,5,0.241242192152679
00843-DYehNKdT76V,hovsg,64,cabinet,0_1_471,0_1,1,0.27821501178825214
00843-DYehNKdT76V,hovsg,64,cabinet,0_1_473,0_1,2,0.27496176954414375
00843-DYehNKdT76V,hovsg,64,cabinet,1_2_14,1_2,3,0.2739121674809638
00843-DYehNKdT76V,hovsg,64,cabinet,1_2_24,1_2,4,0.2737824376202722
00843-DYehNKdT76V,hovsg,64,cabinet,1_2_81,1_2,5,0.27273625197219065
00843-DYehNKdT76V,hovsg,65,cable,1_4_10,1_4,1,0.2640017193514248
00843-DYehNKdT76V,hovsg,65,cable,0_0_152,0_0,2,0.25699503142655794
00843-DYehNKdT76V,hovsg,65,cable,0_0_20,0_0,3,0.2524385975415222
00843-DYehNKdT76V,hovsg,65,cable,0_0_139,0_0,4,0.2508601500372332
00843-DYehNKdT76V,hovsg,65,cable,1_3_34,1_3,5,0.2496585201255373
00843-DYehNKdT76V,hovsg,66,cage,0_0_63,0_0,1,0.23806149777853308
00843-DYehNKdT76V,hovsg,66,cage,1_4_12,1_4,2,0.22989409721059656
00843-DYehNKdT76V,hovsg,66,cage,1_4_10,1_4,3,0.22683211766351313
00843-DYehNKdT76V,hovsg,66,cage,1_3_42,1_3,4,0.21772237994765414
00843-DYehNKdT76V,hovsg,66,cage,1_4_14,1_4,5,0.2172398661900574
00843-DYehNKdT76V,hovsg,67,cake,1_2_51,1_2,1,0.27148189769292175
00843-DYehNKdT76V,hovsg,67,cake,1_2_54,1_2,2,0.26991702429681574
00843-DYehNKdT76V,hovsg,67,cake,1_2_58,1_2,3,0.26877296200424466
00843-DYehNKdT76V,hovsg,67,cake,1_2_26,1_2,4,0.2680610575322352
00843-DYehNKdT76V,hovsg,67,cake,1_3_53,1_3,5,0.2623016544850295
00843-DYehNKdT76V,hovsg,68,calculator,1_0_45,1_0,1,0.25462888948558715
00843-DYehNKdT76V,hovsg,68,calculator,1_2_76,1_2,2,0.21348093151208397
00843-DYehNKdT76V,hovsg,68,calculator,1_0_21,1_0,3,0.20733942228070287
00843-DYehNKdT76V,hovsg,68,calculator,0_0_111,0_0,4,0.20437282631528225
