scene_id,gt_object_id,gt_category,class_id,gt_room_id,predicted_room_id,gt_x,gt_y,gt_z,observed_in_walk,assigned
00843-DYehNKdT76V,62,pillow,337,3,1_0,-0.40271407367799494,4.057953402241081,-1.5987364952041208,1,1
00843-DYehNKdT76V,63,pillow,337,3,1_0,-0.5311819119779602,4.079019517321214,-1.869197111159529,1,1
00843-DYehNKdT76V,64,pillow,337,3,1_0,0.18816650683344832,4.031078938604683,-1.5736066410964344,1,1
00843-DYehNKdT76V,65,pillow,337,3,1_0,0.192298794283874,4.112029905188255,-1.9118608714879917,1,1
00843-DYehNKdT76V,66,curtain,133,3,1_0,-0.670057074013883,4.717883517027057,0.5561542140592279,1,1
00843-DYehNKdT76V,68,curtain,133,3,1_0,1.279896526131375,5.317626048182035,-1.0135353159279592,1,1
00843-DYehNKdT76V,70,light,282,3,1_0,-1.2326807020406958,4.282262735024793,-2.4001743475332264,1,1
00843-DYehNKdT76V,71,light,282,3,,0.8676852009842242,4.255473544653455,-2.4066826130666086,1,0
00843-DYehNKdT76V,81,cabinet,64,4,1_2,-0.3015651293484441,3.7120130933101754,-3.2344822269224762,1,1
00843-DYehNKdT76V,82,unknown,516,4,1_2,-0.4400294600484729,4.0526039081313225,-3.013272555080847,1,1
00843-DYehNKdT76V,83,unknown,516,4,1_2,-0.6597270026106472,4.032899621780655,-3.1271569546245996,1,1
00843-DYehNKdT76V,84,shelf,405,4,1_2,0.9127701984341675,4.34995854349907,-3.4592478798038053,1,1
00843-DYehNKdT76V,85,shelf,405,4,1_2,0.696509529241237,5.447396621435438,-3.3200333071768386,1,1
00843-DYehNKdT76V,86,shelf,405,4,1_2,-0.4586709562771712,4.945752140550813,-3.1178055770759197,1,1
00843-DYehNKdT76V,87,unknown,516,4,1_2,0.4001688924973258,5.5856255828346795,-3.3404883843016044,1,1
00843-DYehNKdT76V,88,towel,493,4,1_2,1.5158445483087188,4.469369744560041,-3.709345380759814,1,1
00843-DYehNKdT76V,89,towel,493,4,1_2,1.434298916433478,4.813408412634534,-2.993125484666396,1,1
00843-DYehNKdT76V,90,towel,493,4,1_2,1.3773414328104074,4.708361600429937,-3.0332761419717236,1,1
00843-DYehNKdT76V,91,towel,493,4,1_2,1.4230402095646781,4.640849611711658,-3.075696092265527,1,1
00843-DYehNKdT76V,92,towel,493,4,1_2,1.4429048108757647,4.567833163025335,-3.13348100329481,1,1
00843-DYehNKdT76V,93,towel,493,4,1_2,1.4508047226718188,4.494353895524423,-3.1537688625224645,1,1
00843-DYehNKdT76V,94,towel,493,4,1_2,1.3773602450553972,4.432158981186866,-3.139187462130976,1,1
00843-DYehNKdT76V,95,towel,493,4,1_2,1.140870397260625,4.559928410624601,-2.969774951578873,1,1
00843-DYehNKdT76V,96,towel,493,4,1_2,1.0626924429698947,4.502702896431101,-3.053911950394856,1,1
00843-DYehNKdT76V,97,towel,493,4,1_2,1.0672005140664715,4.442734462238019,-3.1063541006945483,1,1
00843-DYehNKdT76V,98,towel,493,4,1_2,0.7605208206434605,4.5415639139884325,-2.9925417795212406,1,1
00843-DYehNKdT76V,99,towel,493,4,1_2,0.6882229860068707,4.493038480943131,-3.0592039200505856,1,1
00843-DYehNKdT76V,100,towel,493,4,1_2,0.6678955374126421,4.4569691290255555,-3.073747848374135,1,1
00843-DYehNKdT76V,101,towel,493,4,1_2,0.748315853442394,4.416683249027944,-3.12050326767078,1,1
00843-DYehNKdT76V,102,unknown,516,4,1_2,-0.06996315691828713,4.443398081817199,-3.029071618701645,1,1
00843-DYehNKdT76V,103,hanger,245,4,1_2,0.9061865634507341,5.231591261545454,-3.1373053018258994,1,1
00843-DYehNKdT76V,104,hanger,245,4,1_2,0.7203166282785738,5.225573213350348,-3.1174795214488964,1,1
00843-DYehNKdT76V,105,hanger,245,4,1_2,0.3138072759877099,5.222360209955999,-3.1409650872111023,1,1
00843-DYehNKdT76V,114,bin,42,5,1_4,-1.155657990879128,3.4183294259562027,-5.080235956811297,1,1
00843-DYehNKdT76V,115,toilet,484,5,1_4,0.4111286653956001,3.711610565263465,-4.812792908846282,1,1
00843-DYehNKdT76V,116,electrical device,169,5,1_4,-1.287099416654505,4.524407618519682,-4.764002600880637,1,1
00843-DYehNKdT76V,117,electrical device,169,5,1_4,-1.2804805274544337,4.362143122776731,-4.841642722003989,1,1
00843-DYehNKdT76V,118,shower,412,5,1_4,1.3570194008603453,4.457469497091044,-4.458203411414769,1,1
00843-DYehNKdT76V,119,shower,412,5,1_4,1.4647672195931756,4.205148004161029,-4.480932135955206,1,1
00843-DYehNKdT76V,120,shower,412,5,1_4,0.8996750145105114,4.575215751051274,-4.492899531983466,1,1
00843-DYehNKdT76V,121,mirror,302,5,1_4,-0.822725119433146,5.102755488711368,-4.474174068619979,1,1
00843-DYehNKdT76V,122,mirror,302,5,1_4,-0.23779988515863032,5.053232943553561,-4.473705517638054,1,1
00843-DYehNKdT76V,123,cabinet,64,5,1_4,-0.523881838425359,3.9489094369256468,-4.850243676444477,1,1
00843-DYehNKdT76V,124,sink,420,5,1_4,-0.8237827034413382,4.186030399820984,-4.704056951305119,1,1
00843-DYehNKdT76V,125,unknown,516,5,1_4,-1.0876928110935904,4.195761784172664,-4.717354968930661,1,1
00843-DYehNKdT76V,126,unknown,516,5,1_4,-0.25167657163380686,4.181612913597155,-4.702782692380545,1,1
00843-DYehNKdT76V,127,faucet,181,5,1_4,-1.0046744874152735,4.297654332873091,-4.489567153683178,1,1
00843-DYehNKdT76V,128,faucet,181,5,1_4,-0.31415168640860763,4.304036478572896,-4.465300477355843,1,1
00843-DYehNKdT76V,129,plant,342,5,1_4,-0.5281008915940324,4.3161269930812605,-4.579182440236069,1,1
00843-DYehNKdT76V,137,light,282,6,1_2,-1.8525696973731587,6.096437960244873,-3.710235725769931,1,1
00843-DYehNKdT76V,138,light,282,6,1_5,-1.8312399184876107,6.094946807136385,-4.9594445941987715,1,1
00843-DYehNKdT76V,151,extractor hood,178,7,0_1,-3.8541391468703816,2.7275426318586717,-5.1216495102701005,1,1
00843-DYehNKdT76V,159,extractor hood,178,7,0_1,-1.0692561410802308,2.732067185558022,-4.979413796228464,1,1
00843-DYehNKdT76V,160,extractor hood,178,7,0_1,0.4094271839489782,2.5866474237413533,-5.599087400730536,1,1
00843-DYehNKdT76V,171,coffee table,116,7,0_1,-3.9238888367182145,0.36793874734678267,-2.848563889354211,1,1
00843-DYehNKdT76V,172,glass,221,7,0_1,-3.986677045963511,0.41847745543144277,-2.8889496360872644,1,1
00843-DYehNKdT76V,173,glass,221,7,0_1,-3.938952406645744,0.4314668080909105,-2.7268431682258583,1,1
00843-DYehNKdT76V,174,controller,123,7,0_1,-3.904585658017067,0.39136620170593506,-2.4637715092431822,1,1
00843-DYehNKdT76V,175,controller,123,7,0_1,-3.930738168045146,0.39340353842664155,-2.54993150242323,1,1
00843-DYehNKdT76V,176,chair,97,7,0_1,-3.7614930770984665,0.4869807761967357,-4.9207540106267365,1,1
00843-DYehNKdT76V,177,pillow,337,7,0_1,-3.8094208589627447,0.5694008466376634,-4.854214518461996,1,1
00843-DYehNKdT76V,178,chair,97,7,0_1,-4.674878756312917,0.4883795777587758,-4.9478320214727685,1,1
00843-DYehNKdT76V,179,pillow,337,7,0_1,-4.66221495887918,0.5959561521182143,-4.856756935537689,1,1
00843-DYehNKdT76V,180,sofa,431,7,0_1,-2.5032997211959165,0.459114093614963,-2.971457876282692,1,1
00843-DYehNKdT76V,181,pillow,337,7,0_1,-2.858744564069332,0.5839808620516509,-1.6054645262285008,1,1
00843-DYehNKdT76V,182,pillow,337,7,0_1,-2.5764740660814462,0.6215125732116659,-1.9442567224785172,1,1
00843-DYehNKdT76V,183,pillow,337,7,0_1,-2.576321555295754,0.6185353250070211,-2.53151124235014,1,1
00843-DYehNKdT76V,184,pillow,337,7,0_1,-2.5505461418099133,0.6173545967826625,-3.1125069614576155,1,1
00843-DYehNKdT76V,185,pillow,337,7,0_1,-2.575779141504581,0.6484928670983716,-3.55804993889785,1,1
00843-DYehNKdT76V,186,pillow,337,7,0_1,-2.7682401431992707,0.5459455240929775,-3.9851707026779204,1,1
00843-DYehNKdT76V,187,table,464,7,0_1,-2.820721577698496,0.5301511930891152,-4.679650958348499,1,1
00843-DYehNKdT76V,188,phone,333,7,0_1,-2.6394258956854393,0.6306837101467716,-4.673158876522615,1,1
00843-DYehNKdT76V,189,unknown,516,7,0_1,-2.8120818264912453,0.6574746056220723,-4.494371345020229,1,1
00843-DYehNKdT76V,190,unknown,516,7,0_1,-2.9479500161068404,0.7168438458748904,-4.773985260864738,1,1
00843-DYehNKdT76V,191,tv,510,7,0_1,-5.881181570734447,1.0430117267440355,-3.798425877758025,1,1
00843-DYehNKdT76V,192,vase,519,7,0_1,-5.854592283688785,0.7667502384728552,-4.641276665893888,1,1
00843-DYehNKdT76V,193,vase,519,7,0_1,-5.805577793092171,0.7641617360011412,-2.4643168809593012,1,1
00843-DYehNKdT76V,194,shelf,405,7,0_1,-5.732971245672864,0.537409840409761,-3.6406308647479286,1,1
00843-DYehNKdT76V,195,unknown,516,7,0_1,-5.7960315200906445,0.6531603264794461,-3.2042109280626483,1,1
00843-DYehNKdT76V,206,sensor,397,7,0_1,0.5485597954214543,2.019302575484696,-6.138389276828085,1,1
00843-DYehNKdT76V,207,artwork,13,7,0_1,0.5609266081500561,1.6534612295893643,-4.78469578970969,1,1
00843-DYehNKdT76V,208,artwork,13,7,0_1,0.5679890102123283,1.630820911312295,-3.6106782190721125,1,1
00843-DYehNKdT76V,209,electrical device,169,7,0_1,0.5791717170355138,1.458731285661564,-2.9060202079277446,1,1
00843-DYehNKdT76V,211,shelf,405,7,0_1,0.41115047241398256,0.7905151961127073,-0.7883683518571588,1,1
00843-DYehNKdT76V,212,sensor,397,7,0_1,0.46861457406060547,0.8942409224723668,-1.4520264342487632,1,1
00843-DYehNKdT76V,223,kitchen island,271,8,0_0,3.066992062408691,0.5778966407308438,-1.2178924627831564,1,1
00843-DYehNKdT76V,224,sink,420,8,0_0,3.1223960658037924,0.8109433845072517,-1.2501163578997836,1,1
00843-DYehNKdT76V,225,faucet,181,8,0_0,3.103003195933089,0.967707532137282,-0.9965346904770819,1,1
00843-DYehNKdT76V,226,unknown,516,8,0_0,2.554622114010735,-0.02313272556438198,-0.9879635083135138,1,1
00843-DYehNKdT76V,227,unknown,516,8,0_0,2.016396843178808,0.024515746501668715,-1.0247951987101622,1,1
00843-DYehNKdT76V,228,plant,342,8,0_0,3.963989306538645,1.2420345184814185,-1.2030016406104835,1,1
00843-DYehNKdT76V,229,unknown,516,8,0_0,3.9795062287883605,0.9954226565793283,-1.0416887733656384,1,1
00843-DYehNKdT76V,236,cabinet,64,8,0_0,2.9278213113699616,1.2763446134764977,-2.6738198976091923,1,1
00843-DYehNKdT76V,237,oven,315,8,0_0,4.515011253061949,1.0077013963351762,-2.7164840539332222,1,1
00843-DYehNKdT76V,238,microwave,301,8,0_0,4.598842226809541,1.474173658011093,-2.5192206385305913,1,1
00843-DYehNKdT76V,239,oven,315,8,0_0,2.3130805543160498,0.8936503519786523,-2.7595170994541296,1,1
00843-DYehNKdT76V,240,kettle,267,8,0_0,3.556327775771216,1.040730804934158,-2.9925529651937413,1,1
00843-DYehNKdT76V,241,unknown,516,8,0_0,1.0466946629580531,1.0239395887940261,-2.9643407661704124,1,1
00843-DYehNKdT76V,242,unknown,516,8,0_0,1.2799725846026726,1.0492799061772478,-3.0636954091323867,1,1
00843-DYehNKdT76V,243,kitchen appliance,269,8,0_0,1.611486393381061,1.0168432998907535,-2.961727363512112,1,1
00843-DYehNKdT76V,244,knife,273,8,0_0,2.956208074993006,1.0718665496944606,-3.0226580844554114,1,1
00843-DYehNKdT76V,245,side table,415,7,0_1,0.0,0.0,0.0,0,1
00843-DYehNKdT76V,246,side table,415,7,0_1,-2.0281236932944595,0.36880772755090363,-1.4120909607228962,1,1
00843-DYehNKdT76V,247,unknown,516,7,0_1,-2.744530784710377,0.6225275262615219,-1.1149937807771326,1,1
00843-DYehNKdT76V,248,light,282,7,0_1,-2.339825575906359,0.9879772705739781,-1.099880792706907,1,1
00843-DYehNKdT76V,249,light,282,7,0_1,-2.6368510291179783,1.036591369636734,-4.706936392612407,1,1
00843-DYehNKdT76V,250,unknown,516,7,0_1,-1.8705359848330585,0.5885710451040193,-1.8798282241822013,1,1
00843-DYehNKdT76V,251,unknown,516,7,0_1,-1.8818586443424794,0.5948330902905868,-1.7752125178250124,1,1
00843-DYehNKdT76V,252,unknown,516,7,0_1,-1.8681989328199495,0.5957660937722815,-1.6813255182109597,1,1
00843-DYehNKdT76V,253,unknown,516,7,0_1,-1.7349191108649769,0.5894698166329431,-0.9680623462647457,1,1
00843-DYehNKdT76V,254,tray,499,7,0_1,-1.768948542956749,0.5780733657009707,-1.1252754961982239,1,1
00843-DYehNKdT76V,255,unknown,516,7,0_1,-1.7316832380848004,0.5901799757554491,-1.063908414857999,1,1
00843-DYehNKdT76V,256,unknown,516,7,0_1,-1.729216879436799,0.5972411331553487,-1.1496450534658977,1,1
00843-DYehNKdT76V,257,unknown,516,7,0_1,-1.8756119609697612,0.6035234071096113,-1.0343333288147836,1,1
00843-DYehNKdT76V,258,unknown,516,7,0_1,-1.8022125268702431,0.5855666720439254,-1.283049799257198,1,1
00843-DYehNKdT76V,259,unknown,516,7,0_1,-1.8796988495749114,0.6349885795569419,-1.2024870445636355,1,1
00843-DYehNKdT76V,260,document,151,7,0_1,-1.833408319982339,0.1211453563081338,-1.9798198996508984,1,1
00843-DYehNKdT76V,261,document,151,7,0_1,-1.8791079836150588,0.10821864319724955,-1.7258515073316028,1,1
00843-DYehNKdT76V,262,document,151,7,0_1,-1.8071726656510885,0.11941984198639653,-1.098354374604446,1,1
00843-DYehNKdT76V,263,unknown,516,7,0_1,-1.8456907502267665,0.12495882119053495,-1.4070008605316107,1,1
00843-DYehNKdT76V,264,chair,97,7,0_1,-0.721660802911677,0.5103153968482534,-2.798552765001512,1,1
00843-DYehNKdT76V,265,chair,97,7,0_1,-0.2571125013031925,0.49985698910155757,-3.6193755698224814,1,1
00843-DYehNKdT76V,266,chair,97,7,0_1,-0.22307276131744383,0.5100487535151809,-4.248123142922446,1,1
00843-DYehNKdT76V,267,chair,97,7,0_1,-0.7090952761759988,0.5174779141698264,-5.031053099924175,1,1
00843-DYehNKdT76V,268,chair,97,7,0_1,-1.0997444997959085,0.5233051682661367,-4.244816647618887,1,1
00843-DYehNKdT76V,269,chair,97,7,0_1,-1.0966725619427746,0.5090808904248655,-3.601849185818712,1,1
00843-DYehNKdT76V,270,table,464,7,0_1,-0.757369431869354,0.5058111986398496,-3.885291757355492,1,1
00843-DYehNKdT76V,271,plant,342,7,0_1,-0.7320683757124234,0.8256175911734761,-3.942231810598899,1,1
00843-DYehNKdT76V,274,unknown,516,9,0_0,5.221600876597185,0.03909474782430486,-2.63259985072159,1,1
00843-DYehNKdT76V,278,bucket,61,9,0_0,6.100301705807024,0.17941745534575834,-2.779829609492021,1,1
00843-DYehNKdT76V,279,brush,60,9,0_0,6.265858232549492,0.9671253681808961,-3.004856187478697,1,1
00843-DYehNKdT76V,280,electrical device,169,9,0_0,6.229013903293028,1.7316223258330616,-2.052791248523207,1,1
00843-DYehNKdT76V,281,electrical device,169,9,0_0,6.261205816553428,1.6085100423420688,-2.338241223131935,1,1
00843-DYehNKdT76V,282,vase,519,9,0_0,5.7176515044373275,0.3907327130333153,-0.1312134218476211,1,1
00843-DYehNKdT76V,283,plant,342,9,0_0,5.76257385201215,0.8659416524758516,0.02399626394166702,1,1
00843-DYehNKdT76V,284,unknown,516,9,0_0,5.699263223657054,0.9337854749439907,-1.42783216376478,1,1
00843-DYehNKdT76V,285,washing machine,527,9,0_0,5.877208680291968,0.472350500543511,-1.6310023078431466,1,1
00843-DYehNKdT76V,290,extractor hood,178,10,0_1,-8.212636947631836,2.7234957218170166,-3.062070369720459,0,1
00843-DYehNKdT76V,291,extractor hood,178,10,0_1,-9.24628734588623,2.7325098514556885,-3.0624122619628906,0,1
00843-DYehNKdT76V,293,artwork,13,10,,-9.563111305236816,1.4797074794769287,-1.503921389579773,0,0
00843-DYehNKdT76V,295,nightstand,310,10,,-9.293869018554688,0.18379369378089905,-2.6277852058410645,0,0
00843-DYehNKdT76V,296,nightstand,310,10,,-9.324474334716797,0.2076915055513382,-0.3288305699825287,0,0
00843-DYehNKdT76V,297,artwork,13,10,,-9.41458797454834,0.47530752420425415,-0.20708759129047394,0,0
00843-DYehNKdT76V,298,controller,123,10,,-9.213651657104492,0.35987621545791626,-2.537581205368042,0,0
00843-DYehNKdT76V,299,curtain,133,10,,-7.638749093495519,0.600891526785086,-0.05483904375220826,1,0
00843-DYehNKdT76V,300,bed,33,10,,-7.703841457594418,0.5052551192902782,-0.8000993888303897,1,0
00843-DYehNKdT76V,301,pillow,337,10,,-9.052579719136629,0.6772996127388684,-2.0063718340716727,1,0
00843-DYehNKdT76V,302,pillow,337,10,,-9.115713119506836,0.646230936050415,-1.1557546854019165,0,0
00843-DYehNKdT76V,303,light,282,10,,-9.586217880249023,1.0771400928497314,-0.48116016387939453,0,0
00843-DYehNKdT76V,304,light,282,10,,-7.200747966766357,2.901388645172119,-0.6770074367523193,0,0
00843-DYehNKdT76V,305,light,282,10,0_1,-7.163142972718151,2.887313611905898,-2.154020426901398,1,1
00843-DYehNKdT76V,308,light,282,11,0_1,-7.246713191738923,2.8987975269310446,-3.9625771163096424,1,1
00843-DYehNKdT76V,309,light,282,11,0_1,-7.252680994724473,2.57795061745042,-5.646169475004679,1,1
00843-DYehNKdT76V,324,light,282,12,0_1,-8.460953457515016,2.5828550568978996,-5.084171431232334,1,1
00843-DYehNKdT76V,328,toilet paper,487,12,0_1,-9.459829924825753,0.44111329539129723,-5.391328018572985,1,1
00843-DYehNKdT76V,329,toilet,484,12,0_1,-9.030248075200545,0.3804070946587383,-5.151274738125507,1,1
00843-DYehNKdT76V,332,faucet,181,12,0_1,-8.259869702632368,0.9596947451273458,-4.888654890713911,1,1
00843-DYehNKdT76V,333,soap,429,12,0_1,-8.047893021986107,0.9657253296352997,-4.926324785073042,1,1
00843-DYehNKdT76V,334,sink,420,12,0_1,-8.26209593410459,0.8201951617906785,-5.136982689487783,1,1
00843-DYehNKdT76V,336,light,282,13,0_1,0.0,0.0,0.0,0,1
00843-DYehNKdT76V,337,light,282,13,0_1,0.0,0.0,0.0,0,1
00843-DYehNKdT76V,342,cabinet,64,13,0_1,-8.103971740973284,0.8363128625717247,-4.315699250953556,1,1
00843-DYehNKdT76V,343,sink,420,13,0_1,-8.20303023939055,0.889585714712116,-4.330605717198485,1,1
00843-DYehNKdT76V,344,faucet,181,13,0_1,-8.050939383190059,0.9027653671872236,-4.544078898035813,1,1
00843-DYehNKdT76V,347,faucet,181,13,0_1,-9.181770324707031,1.2077205181121826,-4.660956859588623,0,1
00843-DYehNKdT76V,348,shower,412,13,0_1,-9.24627685546875,0.6417615413665771,-4.659465789794922,0,1
00843-DYehNKdT76V,349,shower,412,13,0_1,-9.388521194458008,2.3371171951293945,-4.641269683837891,0,1
